split,_target_completed_,Booking ID,Customer ID
train,1,"""CNR2797519""","""CID1316543"""
train,1,"""CNR1416624""","""CID1285036"""
train,0,"""CNR9195052""","""CID8964356"""
train,1,"""CNR4843423""","""CID2934504"""
train,0,"""CNR6690086""","""CID4541443"""
train,1,"""CNR7859956""","""CID1360903"""
train,1,"""CNR3586475""","""CID6501249"""
train,1,"""CNR6136036""","""CID8748961"""
train,0,"""CNR3428650""","""CID8812199"""
train,0,"""CNR2408070""","""CID5393730"""
train,0,"""CNR4322712""","""CID1817473"""
train,0,"""CNR5905308""","""CID1727308"""
train,1,"""CNR4515316""","""CID9775860"""
train,1,"""CNR2494849""","""CID4115001"""
train,1,"""CNR1967150""","""CID4164887"""
train,1,"""CNR4350016""","""CID6625817"""
train,1,"""CNR2581055""","""CID1545240"""
train,1,"""CNR9958148""","""CID6644582"""
train,0,"""CNR4201522""","""CID4471499"""
train,0,"""CNR8010312""","""CID1235186"""
train,1,"""CNR7741186""","""CID5452998"""
train,0,"""CNR8835185""","""CID8236004"""
train,1,"""CNR3541991""","""CID9508033"""
train,1,"""CNR3912714""","""CID8018559"""
train,0,"""CNR3028481""","""CID4365885"""
train,1,"""CNR8025521""","""CID6753597"""
train,0,"""CNR9616275""","""CID5901908"""
train,1,"""CNR9967357""","""CID3460830"""
train,1,"""CNR6663285""","""CID4625964"""
train,1,"""CNR8426899""","""CID1297175"""
train,1,"""CNR7485396""","""CID9632474"""
train,0,"""CNR5976068""","""CID9129497"""
train,0,"""CNR4501721""","""CID3745923"""
train,0,"""CNR2512976""","""CID1376896"""
train,1,"""CNR4722166""","""CID8872277"""
train,0,"""CNR7443899""","""CID5677655"""
train,1,"""CNR6133511""","""CID5054534"""
train,1,"""CNR4004208""","""CID8799784"""
train,0,"""CNR5403209""","""CID5387397"""
train,0,"""CNR6906971""","""CID2135267"""
train,1,"""CNR1976775""","""CID2763167"""
train,0,"""CNR5772410""","""CID6432892"""
train,0,"""CNR5260664""","""CID2859052"""
train,1,"""CNR3197710""","""CID5121753"""
train,0,"""CNR3298394""","""CID1742422"""
train,0,"""CNR3293112""","""CID8043329"""
train,1,"""CNR4690186""","""CID1211307"""
train,0,"""CNR5988954""","""CID7705470"""
train,1,"""CNR8415140""","""CID1249433"""
train,1,"""CNR9189811""","""CID4955124"""
train,0,"""CNR5403961""","""CID6793898"""
train,1,"""CNR1365340""","""CID2055043"""
train,0,"""CNR5471827""","""CID3095859"""
train,1,"""CNR2473814""","""CID5310123"""
train,0,"""CNR8612955""","""CID4477759"""
train,0,"""CNR1929841""","""CID4818683"""
train,1,"""CNR4471486""","""CID6400338"""
train,0,"""CNR1275970""","""CID9047745"""
train,0,"""CNR9738091""","""CID2431884"""
train,1,"""CNR9358834""","""CID6662092"""
train,1,"""CNR3135627""","""CID6670598"""
train,1,"""CNR5977677""","""CID9905275"""
train,1,"""CNR2547725""","""CID7245814"""
train,1,"""CNR3915548""","""CID9685168"""
train,0,"""CNR9502297""","""CID9977230"""
train,1,"""CNR8408730""","""CID3454350"""
train,1,"""CNR6625179""","""CID2145241"""
train,1,"""CNR1679272""","""CID9657644"""
train,1,"""CNR7056549""","""CID2718550"""
train,1,"""CNR8506105""","""CID7273123"""
train,1,"""CNR8586766""","""CID8910341"""
train,1,"""CNR8238477""","""CID2242287"""
train,1,"""CNR4899350""","""CID3876115"""
train,0,"""CNR3286117""","""CID4742341"""
train,1,"""CNR2761597""","""CID6775166"""
train,0,"""CNR7960465""","""CID8391457"""
train,1,"""CNR4221959""","""CID3125277"""
train,1,"""CNR9677363""","""CID8925465"""
train,0,"""CNR7348331""","""CID9025199"""
train,1,"""CNR6025364""","""CID5942980"""
train,0,"""CNR9262224""","""CID7617896"""
train,1,"""CNR8970733""","""CID4910637"""
train,1,"""CNR8424175""","""CID4203236"""
train,1,"""CNR9665267""","""CID5977200"""
train,0,"""CNR9439707""","""CID8441975"""
train,1,"""CNR3103949""","""CID8389477"""
train,1,"""CNR6224153""","""CID4326480"""
train,0,"""CNR9154631""","""CID3310502"""
train,0,"""CNR6139045""","""CID1133310"""
train,0,"""CNR8451283""","""CID6608037"""
train,1,"""CNR8488319""","""CID2658077"""
train,1,"""CNR6426779""","""CID1028518"""
train,1,"""CNR6178460""","""CID8219701"""
train,0,"""CNR2339613""","""CID6026611"""
train,1,"""CNR7573173""","""CID7060243"""
train,1,"""CNR1055643""","""CID9977681"""
train,0,"""CNR2904367""","""CID8082501"""
train,1,"""CNR8305346""","""CID1990657"""
train,1,"""CNR5322340""","""CID4104418"""
train,1,"""CNR7381179""","""CID3462590"""
train,0,"""CNR6835175""","""CID2499710"""
train,1,"""CNR4084169""","""CID6667097"""
train,1,"""CNR1170243""","""CID3467000"""
train,1,"""CNR4928242""","""CID6173868"""
train,1,"""CNR1424400""","""CID8620546"""
train,1,"""CNR5664185""","""CID8138540"""
train,1,"""CNR7402689""","""CID2006838"""
train,1,"""CNR8636421""","""CID8923320"""
train,1,"""CNR9618443""","""CID8328367"""
train,1,"""CNR1606784""","""CID2060498"""
train,0,"""CNR3250620""","""CID1845114"""
train,1,"""CNR4102031""","""CID5463694"""
train,1,"""CNR3861340""","""CID2109901"""
train,1,"""CNR3297075""","""CID4142704"""
train,0,"""CNR7095689""","""CID8264150"""
train,0,"""CNR1653103""","""CID1594857"""
train,0,"""CNR1723266""","""CID3718906"""
train,1,"""CNR5515419""","""CID6716624"""
train,0,"""CNR9351337""","""CID2851294"""
train,0,"""CNR8286580""","""CID4449960"""
train,0,"""CNR5795387""","""CID2411021"""
train,1,"""CNR5919191""","""CID7932841"""
train,0,"""CNR9513865""","""CID8198436"""
train,1,"""CNR3026587""","""CID8200998"""
train,1,"""CNR9988842""","""CID5503607"""
train,1,"""CNR8277496""","""CID4058352"""
train,1,"""CNR8681015""","""CID7880015"""
train,0,"""CNR6436851""","""CID5639340"""
train,0,"""CNR5121337""","""CID7414461"""
train,0,"""CNR9950622""","""CID6964363"""
train,0,"""CNR2357475""","""CID6616411"""
train,1,"""CNR4638090""","""CID4412607"""
train,1,"""CNR5136365""","""CID6221841"""
train,1,"""CNR5936048""","""CID1547640"""
train,1,"""CNR2484822""","""CID3289314"""
train,0,"""CNR7899429""","""CID6754078"""
train,1,"""CNR3609640""","""CID2589958"""
train,0,"""CNR9870363""","""CID1876238"""
train,1,"""CNR4737379""","""CID4685747"""
train,0,"""CNR5593290""","""CID8042162"""
train,1,"""CNR5220386""","""CID5501467"""
train,0,"""CNR1497372""","""CID7206531"""
train,1,"""CNR1172854""","""CID6757037"""
train,0,"""CNR9317465""","""CID2752236"""
train,1,"""CNR7475398""","""CID6757163"""
train,1,"""CNR4962006""","""CID5884356"""
train,0,"""CNR2608343""","""CID5304970"""
train,1,"""CNR9630021""","""CID9573098"""
train,1,"""CNR1915540""","""CID9067282"""
train,0,"""CNR5724712""","""CID8098280"""
train,0,"""CNR3952210""","""CID3696274"""
train,1,"""CNR8173405""","""CID8270541"""
train,1,"""CNR7721257""","""CID4783718"""
train,1,"""CNR2300847""","""CID8273569"""
train,1,"""CNR8464601""","""CID7546665"""
train,0,"""CNR1136886""","""CID9819810"""
train,1,"""CNR7806010""","""CID5262826"""
train,1,"""CNR3852879""","""CID3865550"""
train,1,"""CNR5468877""","""CID3110806"""
train,1,"""CNR7714789""","""CID4578037"""
train,1,"""CNR5562983""","""CID5755418"""
train,0,"""CNR1522862""","""CID5163624"""
train,1,"""CNR9206568""","""CID6132377"""
train,1,"""CNR1763700""","""CID5864281"""
train,1,"""CNR6955422""","""CID5734502"""
train,1,"""CNR9289015""","""CID4870574"""
train,0,"""CNR7835602""","""CID8769581"""
train,1,"""CNR9621422""","""CID5366256"""
train,1,"""CNR4087170""","""CID3243717"""
train,1,"""CNR8416713""","""CID9495297"""
train,0,"""CNR1732037""","""CID8869470"""
train,1,"""CNR5843417""","""CID9530125"""
train,0,"""CNR8554589""","""CID2300054"""
train,1,"""CNR4850219""","""CID3602003"""
train,1,"""CNR6660394""","""CID2842170"""
train,1,"""CNR8996965""","""CID1334904"""
train,0,"""CNR8426384""","""CID1032491"""
train,0,"""CNR7064393""","""CID1900374"""
train,0,"""CNR9017128""","""CID2172903"""
train,0,"""CNR7781558""","""CID6708539"""
train,0,"""CNR5203727""","""CID5375324"""
train,1,"""CNR4924042""","""CID5417240"""
train,1,"""CNR3240360""","""CID9509399"""
train,1,"""CNR1597810""","""CID2651101"""
train,1,"""CNR2846757""","""CID1474335"""
train,1,"""CNR3850608""","""CID1303558"""
train,1,"""CNR7995550""","""CID2050230"""
train,1,"""CNR8806151""","""CID5890165"""
train,1,"""CNR9253510""","""CID6685367"""
train,0,"""CNR7766422""","""CID7554830"""
train,0,"""CNR7242059""","""CID5219048"""
train,1,"""CNR9448136""","""CID8630035"""
train,1,"""CNR8195624""","""CID3390701"""
train,1,"""CNR2954674""","""CID4897148"""
train,0,"""CNR5307227""","""CID4252763"""
train,0,"""CNR8332079""","""CID8293808"""
train,1,"""CNR3800398""","""CID7933134"""
train,0,"""CNR2823003""","""CID9467892"""
train,1,"""CNR8431919""","""CID2170127"""
train,0,"""CNR1927151""","""CID9329831"""
train,1,"""CNR1401747""","""CID7259559"""
train,1,"""CNR2680421""","""CID6008123"""
train,0,"""CNR9164614""","""CID7404342"""
train,0,"""CNR9760112""","""CID6355437"""
train,1,"""CNR3643708""","""CID8106006"""
train,0,"""CNR9358561""","""CID3577348"""
train,1,"""CNR2117411""","""CID2234173"""
train,1,"""CNR3425083""","""CID9209565"""
train,0,"""CNR8256490""","""CID5275968"""
train,1,"""CNR9965546""","""CID9275073"""
train,1,"""CNR6445696""","""CID9579303"""
train,0,"""CNR1822585""","""CID7949056"""
train,0,"""CNR9370952""","""CID8936380"""
train,1,"""CNR5706951""","""CID1141599"""
train,1,"""CNR9612872""","""CID1246018"""
train,1,"""CNR5595533""","""CID6138308"""
train,0,"""CNR7853712""","""CID2809236"""
train,1,"""CNR8596219""","""CID4003451"""
train,0,"""CNR1528215""","""CID9899404"""
train,1,"""CNR2411502""","""CID2468320"""
train,1,"""CNR5767077""","""CID2025319"""
train,1,"""CNR7092933""","""CID7824060"""
train,1,"""CNR3598490""","""CID6244871"""
train,1,"""CNR3393972""","""CID3449700"""
train,1,"""CNR8238653""","""CID3394883"""
train,1,"""CNR6712112""","""CID5316911"""
train,0,"""CNR1872050""","""CID8603266"""
train,1,"""CNR2106846""","""CID1215842"""
train,0,"""CNR6629084""","""CID2307915"""
train,0,"""CNR8209327""","""CID5204256"""
train,1,"""CNR3222250""","""CID1138190"""
train,1,"""CNR9189398""","""CID5623131"""
train,0,"""CNR7376512""","""CID9671825"""
train,1,"""CNR2252728""","""CID5405661"""
train,1,"""CNR6598896""","""CID3908764"""
train,0,"""CNR4577055""","""CID7766445"""
train,1,"""CNR9336480""","""CID3800547"""
train,1,"""CNR2171363""","""CID7541822"""
train,1,"""CNR9606937""","""CID5373979"""
train,1,"""CNR3956007""","""CID2210889"""
train,1,"""CNR3035530""","""CID9063321"""
train,0,"""CNR5062048""","""CID2655843"""
train,1,"""CNR6582736""","""CID8182961"""
train,1,"""CNR1416702""","""CID4361246"""
train,1,"""CNR2520492""","""CID6129389"""
train,1,"""CNR6885582""","""CID6917962"""
train,1,"""CNR9132068""","""CID7949172"""
train,1,"""CNR4652448""","""CID5082459"""
train,1,"""CNR1930756""","""CID7990388"""
train,0,"""CNR7174537""","""CID7467951"""
train,0,"""CNR8047439""","""CID3654443"""
train,1,"""CNR6639373""","""CID4296963"""
train,1,"""CNR7014316""","""CID8159005"""
train,1,"""CNR7289328""","""CID5630957"""
train,0,"""CNR2099050""","""CID3805667"""
train,1,"""CNR3891209""","""CID3151229"""
train,1,"""CNR7806068""","""CID1018584"""
train,0,"""CNR9979591""","""CID2796787"""
train,1,"""CNR9733243""","""CID3889045"""
train,1,"""CNR7770355""","""CID4670656"""
train,1,"""CNR1498525""","""CID2960697"""
train,0,"""CNR5406020""","""CID9304712"""
train,1,"""CNR6915141""","""CID2686807"""
train,0,"""CNR2553415""","""CID6697196"""
train,0,"""CNR1567158""","""CID9206955"""
train,1,"""CNR8161740""","""CID1090339"""
train,1,"""CNR2426764""","""CID7072997"""
train,1,"""CNR2255613""","""CID8727034"""
train,0,"""CNR4525880""","""CID7545870"""
train,0,"""CNR9244916""","""CID4495827"""
train,1,"""CNR3733480""","""CID1312972"""
train,1,"""CNR5469592""","""CID3570077"""
train,1,"""CNR2839813""","""CID4785629"""
train,1,"""CNR1599638""","""CID5589642"""
train,0,"""CNR3531201""","""CID7306055"""
train,1,"""CNR2090111""","""CID9607811"""
train,1,"""CNR6477156""","""CID2929418"""
train,1,"""CNR1900039""","""CID4291637"""
train,0,"""CNR5942907""","""CID8220583"""
train,0,"""CNR3413697""","""CID1299781"""
train,1,"""CNR8863732""","""CID2494912"""
train,0,"""CNR3909019""","""CID2108741"""
train,1,"""CNR8381976""","""CID9143593"""
train,1,"""CNR2819506""","""CID3899762"""
train,0,"""CNR4509657""","""CID9237794"""
train,1,"""CNR9772644""","""CID9934241"""
train,1,"""CNR2136262""","""CID6124612"""
train,0,"""CNR3192139""","""CID6198413"""
train,0,"""CNR5300469""","""CID9115128"""
train,1,"""CNR4466440""","""CID1423728"""
train,0,"""CNR6737718""","""CID1550440"""
train,1,"""CNR7516682""","""CID4040545"""
train,1,"""CNR3484624""","""CID8139602"""
train,1,"""CNR2871140""","""CID7691657"""
train,1,"""CNR2818554""","""CID5079911"""
train,0,"""CNR2279739""","""CID6543132"""
train,0,"""CNR4825788""","""CID5965981"""
train,0,"""CNR9964439""","""CID8381259"""
train,1,"""CNR2979424""","""CID8679276"""
train,0,"""CNR2736746""","""CID3223714"""
train,1,"""CNR3457683""","""CID8736459"""
train,1,"""CNR3806248""","""CID5070887"""
train,1,"""CNR5467792""","""CID5880045"""
train,0,"""CNR9123846""","""CID8856744"""
train,1,"""CNR7751257""","""CID3511905"""
train,1,"""CNR8086793""","""CID8705027"""
train,1,"""CNR7910616""","""CID4302753"""
train,1,"""CNR3356381""","""CID4181196"""
train,0,"""CNR5765533""","""CID5083562"""
train,1,"""CNR6837730""","""CID5293727"""
train,1,"""CNR8210186""","""CID2159868"""
train,0,"""CNR3566105""","""CID2033815"""
train,1,"""CNR5467506""","""CID7828483"""
train,1,"""CNR8589303""","""CID3206922"""
train,1,"""CNR4678040""","""CID9208154"""
train,1,"""CNR9971315""","""CID7577757"""
train,1,"""CNR2125152""","""CID2417797"""
train,0,"""CNR5753444""","""CID5370193"""
train,0,"""CNR5070718""","""CID6930592"""
train,1,"""CNR7057301""","""CID3058430"""
train,1,"""CNR8981528""","""CID4239956"""
train,1,"""CNR6165515""","""CID2710269"""
train,0,"""CNR9907103""","""CID8105387"""
train,1,"""CNR2743745""","""CID9634550"""
train,1,"""CNR7599758""","""CID7659123"""
train,0,"""CNR8568831""","""CID9345448"""
train,1,"""CNR1422514""","""CID1132375"""
train,0,"""CNR7727487""","""CID3800794"""
train,1,"""CNR5191646""","""CID3290122"""
train,1,"""CNR8050190""","""CID2005110"""
train,1,"""CNR1615448""","""CID1655343"""
train,1,"""CNR9592916""","""CID7004758"""
train,1,"""CNR4615317""","""CID4064638"""
train,0,"""CNR6340240""","""CID7825950"""
train,1,"""CNR7437949""","""CID1234593"""
train,1,"""CNR7797174""","""CID5783076"""
train,1,"""CNR2140666""","""CID9489273"""
train,0,"""CNR8248609""","""CID3342309"""
train,1,"""CNR8819101""","""CID8960573"""
train,0,"""CNR1288370""","""CID6115776"""
train,1,"""CNR1591505""","""CID1285903"""
train,1,"""CNR3432524""","""CID6027325"""
train,1,"""CNR7009348""","""CID9723078"""
train,1,"""CNR9298276""","""CID9767168"""
train,0,"""CNR7364531""","""CID7272428"""
train,1,"""CNR7704500""","""CID2921512"""
train,1,"""CNR7446501""","""CID4580672"""
train,1,"""CNR1364976""","""CID3691996"""
train,0,"""CNR7191626""","""CID2066509"""
train,1,"""CNR6902650""","""CID2131268"""
train,1,"""CNR4867757""","""CID5537878"""
train,0,"""CNR7515601""","""CID6549525"""
train,0,"""CNR3418978""","""CID8273112"""
train,1,"""CNR2456191""","""CID3749929"""
train,0,"""CNR2234375""","""CID9126869"""
train,1,"""CNR5286713""","""CID5985260"""
train,1,"""CNR8278179""","""CID5737496"""
train,0,"""CNR8514830""","""CID5319274"""
train,1,"""CNR5128751""","""CID1483786"""
train,1,"""CNR3884133""","""CID9719069"""
train,1,"""CNR5919394""","""CID9410554"""
train,1,"""CNR5975361""","""CID4125433"""
train,0,"""CNR2632671""","""CID7372884"""
train,0,"""CNR2386942""","""CID7540485"""
train,0,"""CNR5036488""","""CID5363131"""
train,0,"""CNR5138427""","""CID6662714"""
train,1,"""CNR7382646""","""CID3647963"""
train,1,"""CNR3763913""","""CID9614552"""
train,1,"""CNR1538607""","""CID6657313"""
train,1,"""CNR8288271""","""CID8459311"""
train,0,"""CNR4868411""","""CID4209437"""
train,0,"""CNR8125269""","""CID1415230"""
train,1,"""CNR9338053""","""CID2268383"""
train,1,"""CNR3666208""","""CID1256015"""
train,0,"""CNR3043457""","""CID3037804"""
train,1,"""CNR1792993""","""CID7793623"""
train,1,"""CNR2372970""","""CID4238296"""
train,1,"""CNR3610726""","""CID6983212"""
train,1,"""CNR6738722""","""CID7151652"""
train,0,"""CNR1060223""","""CID3669093"""
train,0,"""CNR9767829""","""CID3885814"""
train,0,"""CNR9524635""","""CID7412882"""
train,0,"""CNR9949153""","""CID6073745"""
train,0,"""CNR8243566""","""CID9897030"""
train,1,"""CNR3892985""","""CID1253112"""
train,1,"""CNR2248769""","""CID5688832"""
train,1,"""CNR7366488""","""CID2700776"""
train,1,"""CNR5951099""","""CID3989030"""
train,0,"""CNR3840919""","""CID3808450"""
train,0,"""CNR5765552""","""CID8718954"""
train,1,"""CNR5497471""","""CID6593728"""
train,1,"""CNR7763080""","""CID6609726"""
train,1,"""CNR7900011""","""CID6983731"""
train,1,"""CNR9302706""","""CID9253455"""
train,1,"""CNR5442870""","""CID9055938"""
train,1,"""CNR3262874""","""CID8128886"""
train,1,"""CNR4383741""","""CID4676180"""
train,0,"""CNR4868152""","""CID9586453"""
train,0,"""CNR7367723""","""CID1026663"""
train,1,"""CNR9159034""","""CID2999384"""
train,0,"""CNR1301967""","""CID7663689"""
train,0,"""CNR5134577""","""CID4659394"""
train,1,"""CNR6338492""","""CID5855068"""
train,1,"""CNR8113947""","""CID9120559"""
train,0,"""CNR4840869""","""CID6753183"""
train,1,"""CNR2296461""","""CID3617129"""
train,1,"""CNR2445262""","""CID2258815"""
train,0,"""CNR3208725""","""CID7270356"""
train,0,"""CNR6665910""","""CID7169754"""
train,1,"""CNR5664892""","""CID5313960"""
train,1,"""CNR5790131""","""CID4605629"""
train,1,"""CNR2228206""","""CID7549156"""
train,1,"""CNR7152355""","""CID2553470"""
train,1,"""CNR2772977""","""CID6921726"""
train,1,"""CNR8708098""","""CID8182618"""
train,1,"""CNR9901555""","""CID8545837"""
train,1,"""CNR1974875""","""CID1226557"""
train,1,"""CNR3608772""","""CID5414376"""
train,1,"""CNR3760595""","""CID7390041"""
train,1,"""CNR4423079""","""CID4476391"""
train,1,"""CNR7353562""","""CID4650739"""
train,0,"""CNR8822796""","""CID5064948"""
train,0,"""CNR3280975""","""CID1306208"""
train,1,"""CNR8661098""","""CID9288837"""
train,1,"""CNR6223399""","""CID8397776"""
train,1,"""CNR8003155""","""CID7381178"""
train,1,"""CNR6605926""","""CID5177528"""
train,0,"""CNR8175389""","""CID2255998"""
train,0,"""CNR3983017""","""CID4089804"""
train,1,"""CNR9450616""","""CID3335355"""
train,1,"""CNR9533612""","""CID4877776"""
train,1,"""CNR9165533""","""CID5818599"""
train,1,"""CNR9232348""","""CID3790641"""
train,1,"""CNR5484354""","""CID8091036"""
train,1,"""CNR4273532""","""CID1693797"""
train,1,"""CNR2050353""","""CID1653583"""
train,0,"""CNR7732259""","""CID4449631"""
train,1,"""CNR3045780""","""CID1028227"""
train,1,"""CNR1835764""","""CID3576384"""
train,0,"""CNR4903335""","""CID8569846"""
train,1,"""CNR7500216""","""CID8471506"""
train,1,"""CNR6986279""","""CID8111615"""
train,0,"""CNR2808568""","""CID8612866"""
train,1,"""CNR4777926""","""CID5177890"""
train,1,"""CNR5452233""","""CID2711582"""
train,1,"""CNR2504562""","""CID1374183"""
train,0,"""CNR5058562""","""CID6149886"""
train,0,"""CNR4130604""","""CID9930918"""
train,1,"""CNR9937542""","""CID7268937"""
train,1,"""CNR3330928""","""CID5001411"""
train,1,"""CNR9440790""","""CID1378426"""
train,0,"""CNR4025724""","""CID3946920"""
train,1,"""CNR3086784""","""CID5558827"""
train,0,"""CNR3129317""","""CID2194029"""
train,0,"""CNR3058696""","""CID4743380"""
train,1,"""CNR4147059""","""CID3391914"""
train,1,"""CNR3113944""","""CID6319114"""
train,0,"""CNR9625888""","""CID6380871"""
train,1,"""CNR3449746""","""CID7746308"""
train,1,"""CNR4168192""","""CID1962416"""
train,1,"""CNR1227913""","""CID5693996"""
train,1,"""CNR9176559""","""CID9188762"""
train,1,"""CNR5701484""","""CID7513365"""
train,1,"""CNR1478082""","""CID7640810"""
train,1,"""CNR3940336""","""CID1408126"""
train,1,"""CNR9181637""","""CID5636336"""
train,1,"""CNR1435738""","""CID6138024"""
train,1,"""CNR4403159""","""CID6702517"""
train,1,"""CNR7900397""","""CID4390837"""
train,0,"""CNR3832669""","""CID5824365"""
train,0,"""CNR9444990""","""CID2591844"""
train,1,"""CNR8395648""","""CID2263088"""
train,1,"""CNR9452527""","""CID3130278"""
train,0,"""CNR8400992""","""CID2637356"""
train,0,"""CNR9567121""","""CID3475270"""
train,0,"""CNR1547094""","""CID9346027"""
train,1,"""CNR7283727""","""CID8325102"""
train,1,"""CNR4580732""","""CID3315481"""
train,1,"""CNR5307795""","""CID5845628"""
train,1,"""CNR1462449""","""CID2035737"""
train,1,"""CNR8377844""","""CID3616204"""
train,1,"""CNR1201685""","""CID5073881"""
train,1,"""CNR1883672""","""CID5223316"""
train,0,"""CNR6564228""","""CID1243303"""
train,0,"""CNR9542040""","""CID9678667"""
train,1,"""CNR1833607""","""CID2145140"""
train,0,"""CNR2016770""","""CID5112844"""
train,1,"""CNR3655773""","""CID6790958"""
train,1,"""CNR3054088""","""CID6650795"""
train,0,"""CNR6677428""","""CID5191862"""
train,1,"""CNR5904668""","""CID1161064"""
train,1,"""CNR7067537""","""CID9223459"""
train,0,"""CNR7291749""","""CID2541589"""
train,1,"""CNR5591289""","""CID8135524"""
train,1,"""CNR3846656""","""CID6300681"""
train,0,"""CNR4834689""","""CID3282469"""
train,0,"""CNR1849334""","""CID8466509"""
train,1,"""CNR8209529""","""CID8413174"""
train,0,"""CNR5197902""","""CID7230522"""
train,1,"""CNR7011582""","""CID1608658"""
train,0,"""CNR6346982""","""CID2209884"""
train,0,"""CNR2987044""","""CID4899767"""
train,1,"""CNR3675730""","""CID9557340"""
train,0,"""CNR6608256""","""CID7448217"""
train,0,"""CNR5499078""","""CID1438644"""
train,0,"""CNR5525219""","""CID8351987"""
train,1,"""CNR6153378""","""CID1011547"""
train,1,"""CNR2536712""","""CID6942801"""
train,1,"""CNR1197269""","""CID2560362"""
train,0,"""CNR6944170""","""CID7114919"""
train,1,"""CNR3047296""","""CID9509659"""
train,0,"""CNR3044210""","""CID8555589"""
train,0,"""CNR3766192""","""CID7418297"""
train,1,"""CNR2867844""","""CID5567943"""
train,1,"""CNR7297527""","""CID9985038"""
train,0,"""CNR3300410""","""CID6110346"""
train,1,"""CNR7298660""","""CID1002701"""
train,1,"""CNR5565608""","""CID9375175"""
train,1,"""CNR4296776""","""CID2538676"""
train,1,"""CNR6592194""","""CID5470490"""
train,0,"""CNR5741689""","""CID9295366"""
train,1,"""CNR3009547""","""CID3849734"""
train,1,"""CNR7726365""","""CID4841652"""
train,1,"""CNR5727100""","""CID2774399"""
train,0,"""CNR3766336""","""CID3118392"""
train,1,"""CNR3211626""","""CID8248453"""
train,1,"""CNR7708949""","""CID6748477"""
train,1,"""CNR9586928""","""CID9298101"""
train,1,"""CNR7890917""","""CID5126373"""
train,1,"""CNR5240423""","""CID2567063"""
train,1,"""CNR7446425""","""CID5428343"""
train,1,"""CNR1082165""","""CID9531431"""
train,0,"""CNR7175104""","""CID5850106"""
train,0,"""CNR2210035""","""CID1972328"""
train,1,"""CNR3922998""","""CID1287596"""
train,1,"""CNR2893776""","""CID6046842"""
train,0,"""CNR6657057""","""CID9865263"""
train,0,"""CNR7470529""","""CID9874677"""
train,0,"""CNR7220036""","""CID4963474"""
train,1,"""CNR2919843""","""CID8078355"""
train,0,"""CNR7223151""","""CID8433520"""
train,1,"""CNR1967302""","""CID6468859"""
train,1,"""CNR4337341""","""CID9905255"""
train,1,"""CNR9645453""","""CID2239417"""
train,1,"""CNR8514523""","""CID5681569"""
train,1,"""CNR8601818""","""CID2844254"""
train,1,"""CNR6196519""","""CID8145220"""
train,0,"""CNR1073238""","""CID8040550"""
train,1,"""CNR9541344""","""CID9113291"""
train,1,"""CNR2183942""","""CID6016017"""
train,1,"""CNR8413471""","""CID6002347"""
train,1,"""CNR4595507""","""CID2352520"""
train,0,"""CNR9353740""","""CID6782643"""
train,0,"""CNR6789261""","""CID1984857"""
train,1,"""CNR7565568""","""CID6495108"""
train,0,"""CNR7202043""","""CID5770978"""
train,1,"""CNR5561352""","""CID4630686"""
train,1,"""CNR7921243""","""CID5732941"""
train,1,"""CNR5846712""","""CID6961717"""
train,0,"""CNR3189353""","""CID7476268"""
train,1,"""CNR9508349""","""CID4217585"""
train,1,"""CNR9606335""","""CID9050674"""
train,1,"""CNR8838840""","""CID5775710"""
train,1,"""CNR6990431""","""CID1116484"""
train,1,"""CNR6184108""","""CID8185790"""
train,1,"""CNR2816470""","""CID1623817"""
train,1,"""CNR7207024""","""CID3927540"""
train,1,"""CNR7128582""","""CID5586216"""
train,1,"""CNR5496815""","""CID4188722"""
train,1,"""CNR8392654""","""CID7794223"""
train,1,"""CNR4483873""","""CID8783566"""
train,0,"""CNR4752223""","""CID9839858"""
train,1,"""CNR9608875""","""CID9288023"""
train,1,"""CNR3021859""","""CID7671718"""
train,1,"""CNR1638284""","""CID3507746"""
train,1,"""CNR4471509""","""CID9643322"""
train,1,"""CNR9096298""","""CID4139492"""
train,1,"""CNR8957514""","""CID3575203"""
train,1,"""CNR8973206""","""CID9081899"""
train,1,"""CNR8461708""","""CID2272701"""
train,0,"""CNR5773536""","""CID2966658"""
train,1,"""CNR7451737""","""CID8769713"""
train,0,"""CNR6877327""","""CID8244156"""
train,1,"""CNR7153271""","""CID2592454"""
train,1,"""CNR8643780""","""CID3175647"""
train,1,"""CNR7886705""","""CID6522380"""
train,0,"""CNR3767954""","""CID7897275"""
train,1,"""CNR9263920""","""CID1383540"""
train,0,"""CNR2951353""","""CID7392255"""
train,1,"""CNR1063460""","""CID9264716"""
train,0,"""CNR8111435""","""CID6904527"""
train,1,"""CNR4414214""","""CID8446937"""
train,0,"""CNR3521466""","""CID6730167"""
train,0,"""CNR7346002""","""CID8389670"""
train,1,"""CNR3522637""","""CID4234744"""
train,1,"""CNR8180691""","""CID1339020"""
train,1,"""CNR1763603""","""CID5326871"""
train,0,"""CNR8274244""","""CID8526903"""
train,1,"""CNR3702010""","""CID4252245"""
train,1,"""CNR1937657""","""CID2601542"""
train,1,"""CNR9680621""","""CID4125640"""
train,0,"""CNR5044163""","""CID6841242"""
train,1,"""CNR7915997""","""CID8875432"""
train,0,"""CNR1189178""","""CID1146743"""
train,0,"""CNR4259661""","""CID5544560"""
train,1,"""CNR1251538""","""CID4053963"""
train,1,"""CNR4003818""","""CID1763188"""
