split,Customer Rating_fill,Booking ID,Customer ID
train,4.099999904632568,"""CNR5245323""","""CID5484922"""
train,4.800000190734863,"""CNR3975303""","""CID8815179"""
train,4.199999809265137,"""CNR5734527""","""CID2702442"""
train,4.5,"""CNR6733591""","""CID9693682"""
train,4.409822463989258,"""CNR9051301""","""CID5637551"""
train,4.409822463989258,"""CNR8973499""","""CID7128545"""
train,4.404213905334473,"""CNR5791966""","""CID1540869"""
train,3.700000047683716,"""CNR9111461""","""CID6321842"""
train,4.403161525726318,"""CNR3492245""","""CID1927355"""
train,3.4000000953674316,"""CNR8005024""","""CID5766039"""
train,4.404231548309326,"""CNR8248072""","""CID4483949"""
train,4.5,"""CNR3952721""","""CID8835840"""
train,4.5,"""CNR8093603""","""CID7199558"""
train,4.300000190734863,"""CNR5326560""","""CID8601618"""
train,4.800000190734863,"""CNR1964078""","""CID6472326"""
train,4.409822463989258,"""CNR9231581""","""CID9655729"""
train,4.4053192138671875,"""CNR9002004""","""CID8206940"""
train,4.599999904632568,"""CNR6969179""","""CID8486362"""
train,4.900000095367432,"""CNR9493597""","""CID7230337"""
train,4.599999904632568,"""CNR1477479""","""CID4513608"""
train,4.800000190734863,"""CNR7114193""","""CID9999282"""
train,4.099999904632568,"""CNR8274465""","""CID7579670"""
train,5.0,"""CNR2438789""","""CID1796910"""
train,4.800000190734863,"""CNR7410792""","""CID6682117"""
train,4.404231548309326,"""CNR4591874""","""CID3121652"""
train,4.699999809265137,"""CNR1612169""","""CID9558151"""
train,4.199999809265137,"""CNR1947928""","""CID1276296"""
train,4.599999904632568,"""CNR3525181""","""CID5037802"""
train,4.404213905334473,"""CNR4712532""","""CID3819678"""
train,4.404231548309326,"""CNR4455543""","""CID3617049"""
train,4.403161525726318,"""CNR2459859""","""CID5613322"""
train,4.900000095367432,"""CNR6542013""","""CID1444150"""
train,4.4021992683410645,"""CNR9311816""","""CID5908725"""
train,4.5,"""CNR3514072""","""CID7276750"""
train,4.300000190734863,"""CNR2154475""","""CID3359824"""
train,4.404213905334473,"""CNR2416269""","""CID7416655"""
train,4.403161525726318,"""CNR5935240""","""CID9878773"""
train,4.199999809265137,"""CNR8785485""","""CID5941918"""
train,4.400000095367432,"""CNR5709881""","""CID2926369"""
train,4.4021992683410645,"""CNR4861091""","""CID1208044"""
train,4.409822463989258,"""CNR7227679""","""CID2761662"""
train,4.404231548309326,"""CNR4630824""","""CID3236678"""
train,4.599999904632568,"""CNR4644442""","""CID8806928"""
train,4.699999809265137,"""CNR2229823""","""CID2451743"""
train,4.300000190734863,"""CNR2073842""","""CID3205636"""
train,3.9000000953674316,"""CNR8351060""","""CID7949823"""
train,4.5,"""CNR4688541""","""CID5944206"""
train,3.9000000953674316,"""CNR6515475""","""CID4947331"""
train,4.404231548309326,"""CNR3826375""","""CID5464853"""
train,4.900000095367432,"""CNR9393355""","""CID2207388"""
train,4.699999809265137,"""CNR6891940""","""CID1340029"""
train,4.403161525726318,"""CNR2307683""","""CID1693040"""
train,4.199999809265137,"""CNR9743451""","""CID1050902"""
train,4.404213905334473,"""CNR7962445""","""CID2026750"""
train,4.409822463989258,"""CNR1648859""","""CID7438467"""
train,4.404231548309326,"""CNR6269428""","""CID9766442"""
train,4.5,"""CNR6980402""","""CID9191299"""
train,4.40507173538208,"""CNR6168991""","""CID6115958"""
train,3.799999952316284,"""CNR4626778""","""CID8005997"""
train,4.403161525726318,"""CNR5203502""","""CID3221580"""
train,4.404231548309326,"""CNR8103069""","""CID9964269"""
train,4.900000095367432,"""CNR8430887""","""CID3691900"""
train,4.099999904632568,"""CNR6641940""","""CID6901829"""
train,4.900000095367432,"""CNR9567683""","""CID9027959"""
train,4.300000190734863,"""CNR5379988""","""CID9217161"""
train,4.400000095367432,"""CNR2892500""","""CID8689697"""
train,4.403161525726318,"""CNR9365742""","""CID3934189"""
train,4.599999904632568,"""CNR3511946""","""CID1056858"""
train,3.5999999046325684,"""CNR4234226""","""CID6660210"""
train,4.199999809265137,"""CNR5862314""","""CID3347742"""
train,4.404213905334473,"""CNR5938423""","""CID4831199"""
train,4.300000190734863,"""CNR2156206""","""CID5214856"""
train,4.404231548309326,"""CNR8909177""","""CID2365330"""
train,5.0,"""CNR1798489""","""CID4843078"""
train,4.4021992683410645,"""CNR4936267""","""CID3883899"""
train,3.700000047683716,"""CNR3574087""","""CID6506500"""
train,4.900000095367432,"""CNR7351831""","""CID9590969"""
train,4.404231548309326,"""CNR7699129""","""CID9500361"""
train,4.199999809265137,"""CNR2732172""","""CID5156449"""
train,4.900000095367432,"""CNR4158690""","""CID4353816"""
train,4.599999904632568,"""CNR6738750""","""CID8898518"""
train,4.900000095367432,"""CNR6888215""","""CID6921172"""
train,4.404213905334473,"""CNR2904367""","""CID8082501"""
train,4.599999904632568,"""CNR4487576""","""CID3212541"""
train,4.4053192138671875,"""CNR8739989""","""CID3736286"""
train,4.900000095367432,"""CNR4872617""","""CID9587549"""
train,3.700000047683716,"""CNR8404454""","""CID3486361"""
train,4.699999809265137,"""CNR9803421""","""CID9934824"""
train,4.900000095367432,"""CNR4612500""","""CID6585264"""
train,4.699999809265137,"""CNR7902963""","""CID7637531"""
train,4.5,"""CNR8301617""","""CID1157186"""
train,4.199999809265137,"""CNR6464436""","""CID3512215"""
train,4.699999809265137,"""CNR7216884""","""CID1575537"""
train,4.599999904632568,"""CNR5491490""","""CID7896971"""
train,4.300000190734863,"""CNR8357643""","""CID1444763"""
train,4.599999904632568,"""CNR1397317""","""CID9717705"""
train,4.800000190734863,"""CNR5201182""","""CID5509376"""
train,4.404213905334473,"""CNR8213712""","""CID1719344"""
train,4.900000095367432,"""CNR3516136""","""CID8542749"""
train,4.4021992683410645,"""CNR3916900""","""CID8836037"""
train,4.800000190734863,"""CNR9736864""","""CID2473345"""
train,4.599999904632568,"""CNR9568039""","""CID2203545"""
train,4.199999809265137,"""CNR5816361""","""CID9398568"""
train,4.403161525726318,"""CNR1967780""","""CID8507713"""
train,4.099999904632568,"""CNR8838679""","""CID3053414"""
train,4.404213905334473,"""CNR4978451""","""CID2640158"""
train,4.199999809265137,"""CNR1160900""","""CID3884928"""
train,4.300000190734863,"""CNR7024642""","""CID5172972"""
train,3.799999952316284,"""CNR3216207""","""CID9587618"""
train,4.403161525726318,"""CNR3358060""","""CID9722270"""
train,4.400000095367432,"""CNR5028824""","""CID6972340"""
train,4.900000095367432,"""CNR6331394""","""CID9567483"""
train,4.409822463989258,"""CNR9391338""","""CID3177476"""
train,4.404213905334473,"""CNR2251578""","""CID3535631"""
train,3.799999952316284,"""CNR5585741""","""CID2055368"""
train,4.199999809265137,"""CNR6828126""","""CID7701028"""
train,4.4021992683410645,"""CNR3442948""","""CID4344413"""
train,4.5,"""CNR2121347""","""CID6964423"""
train,4.4053192138671875,"""CNR4634888""","""CID2342614"""
train,4.4021992683410645,"""CNR6406359""","""CID5024657"""
train,4.300000190734863,"""CNR6122720""","""CID1146124"""
train,4.409822463989258,"""CNR1848296""","""CID8604615"""
train,5.0,"""CNR1587256""","""CID2197088"""
train,4.403161525726318,"""CNR1775152""","""CID8610885"""
train,4.404213905334473,"""CNR9622200""","""CID7501360"""
train,4.404213905334473,"""CNR1000600""","""CID5169915"""
train,4.404231548309326,"""CNR6794959""","""CID7672935"""
train,5.0,"""CNR7562168""","""CID6786942"""
train,4.4021992683410645,"""CNR5609234""","""CID9408157"""
train,4.400000095367432,"""CNR3578331""","""CID3926454"""
train,4.699999809265137,"""CNR8796675""","""CID8348575"""
train,4.404231548309326,"""CNR3258674""","""CID6491681"""
train,4.699999809265137,"""CNR3434404""","""CID2495438"""
train,4.599999904632568,"""CNR4199413""","""CID3917302"""
train,4.800000190734863,"""CNR1690581""","""CID8521552"""
train,4.599999904632568,"""CNR5459275""","""CID5051845"""
train,4.403161525726318,"""CNR2468507""","""CID2203230"""
train,4.409822463989258,"""CNR4357950""","""CID3135546"""
train,3.200000047683716,"""CNR1917264""","""CID7411649"""
train,3.5999999046325684,"""CNR5925025""","""CID7102574"""
train,4.4021992683410645,"""CNR5102507""","""CID9238606"""
train,4.403161525726318,"""CNR9296935""","""CID3572695"""
train,4.199999809265137,"""CNR8917489""","""CID3812081"""
train,3.700000047683716,"""CNR8317831""","""CID7922143"""
train,4.199999809265137,"""CNR3778981""","""CID7410613"""
train,4.409822463989258,"""CNR2379110""","""CID9671647"""
train,4.404231548309326,"""CNR5832687""","""CID3343793"""
train,4.404213905334473,"""CNR8931844""","""CID8432120"""
train,4.409822463989258,"""CNR1233910""","""CID8150729"""
train,4.409822463989258,"""CNR7767121""","""CID6950704"""
train,4.409822463989258,"""CNR2943123""","""CID1088042"""
train,4.199999809265137,"""CNR4518106""","""CID8071174"""
train,4.4053192138671875,"""CNR9087311""","""CID6800575"""
train,4.404231548309326,"""CNR3545769""","""CID5996698"""
train,4.409822463989258,"""CNR3878948""","""CID4633804"""
train,3.700000047683716,"""CNR4526941""","""CID7181797"""
train,3.799999952316284,"""CNR3221756""","""CID2881057"""
train,4.900000095367432,"""CNR9702855""","""CID6211996"""
train,4.800000190734863,"""CNR8632504""","""CID1325776"""
train,4.599999904632568,"""CNR7395481""","""CID4307946"""
train,4.900000095367432,"""CNR6397968""","""CID6959743"""
train,4.800000190734863,"""CNR2904750""","""CID3755310"""
train,3.0999999046325684,"""CNR8192835""","""CID6644127"""
train,4.404213905334473,"""CNR4764709""","""CID8599871"""
train,4.699999809265137,"""CNR8706093""","""CID3764861"""
train,4.599999904632568,"""CNR3552831""","""CID2198110"""
train,4.403161525726318,"""CNR6420855""","""CID8517148"""
train,4.400000095367432,"""CNR4442216""","""CID6152004"""
train,4.409822463989258,"""CNR4993290""","""CID4919120"""
train,5.0,"""CNR5209226""","""CID6823559"""
train,4.300000190734863,"""CNR3717485""","""CID2285000"""
train,4.400000095367432,"""CNR2379633""","""CID3658202"""
train,4.599999904632568,"""CNR7900096""","""CID3491708"""
train,4.404231548309326,"""CNR2946373""","""CID3930437"""
train,4.599999904632568,"""CNR5894304""","""CID9073414"""
train,4.599999904632568,"""CNR5683351""","""CID5481571"""
train,4.900000095367432,"""CNR4584947""","""CID7690111"""
train,4.699999809265137,"""CNR3385700""","""CID7706461"""
train,4.599999904632568,"""CNR5920030""","""CID9101443"""
train,4.199999809265137,"""CNR7773301""","""CID8657665"""
train,4.5,"""CNR6170096""","""CID8481545"""
train,4.099999904632568,"""CNR3717805""","""CID5911105"""
train,4.300000190734863,"""CNR9083279""","""CID3969052"""
train,4.4021992683410645,"""CNR4619800""","""CID1978525"""
train,3.799999952316284,"""CNR6469745""","""CID6574909"""
train,4.900000095367432,"""CNR1444360""","""CID1210084"""
train,4.4053192138671875,"""CNR7852730""","""CID8840786"""
train,5.0,"""CNR8598099""","""CID6538478"""
train,4.300000190734863,"""CNR1926213""","""CID8623304"""
train,4.699999809265137,"""CNR8234623""","""CID7217574"""
train,4.404213905334473,"""CNR8412026""","""CID5298699"""
train,4.599999904632568,"""CNR3161818""","""CID7548061"""
train,4.599999904632568,"""CNR5252505""","""CID4219045"""
train,3.5,"""CNR3943329""","""CID9874282"""
train,4.404213905334473,"""CNR4712645""","""CID3092467"""
train,4.400000095367432,"""CNR3730418""","""CID3815690"""
train,3.799999952316284,"""CNR8077074""","""CID3886646"""
train,4.4021992683410645,"""CNR5232966""","""CID5407092"""
train,4.4021992683410645,"""CNR1275437""","""CID3997165"""
train,4.4021992683410645,"""CNR5242344""","""CID6590613"""
train,4.599999904632568,"""CNR9490936""","""CID5631467"""
train,4.099999904632568,"""CNR4654050""","""CID8058729"""
train,4.400000095367432,"""CNR2497959""","""CID7413975"""
train,4.199999809265137,"""CNR6323804""","""CID4625311"""
train,4.4021992683410645,"""CNR8550740""","""CID7743351"""
train,4.599999904632568,"""CNR5698374""","""CID6472174"""
train,4.4021992683410645,"""CNR7189762""","""CID9186105"""
train,3.9000000953674316,"""CNR2485481""","""CID9012588"""
train,4.099999904632568,"""CNR1718108""","""CID5422019"""
train,5.0,"""CNR1447992""","""CID9874905"""
train,4.404231548309326,"""CNR2350391""","""CID9757892"""
train,4.409822463989258,"""CNR3490035""","""CID8152792"""
train,4.40507173538208,"""CNR3150356""","""CID9295654"""
train,4.404231548309326,"""CNR8792393""","""CID1959977"""
train,4.199999809265137,"""CNR1722770""","""CID8197571"""
train,4.199999809265137,"""CNR7775399""","""CID8794008"""
train,4.800000190734863,"""CNR2689072""","""CID1349481"""
train,4.699999809265137,"""CNR1615161""","""CID1777551"""
train,4.199999809265137,"""CNR1293733""","""CID4364315"""
train,4.800000190734863,"""CNR8062485""","""CID7629715"""
train,4.4021992683410645,"""CNR4617007""","""CID8901289"""
train,4.699999809265137,"""CNR6444075""","""CID5249009"""
train,4.4021992683410645,"""CNR7332178""","""CID9929944"""
train,4.900000095367432,"""CNR6930083""","""CID9332403"""
train,4.404213905334473,"""CNR6564141""","""CID6021088"""
train,4.599999904632568,"""CNR5292943""","""CID8651844"""
train,4.404231548309326,"""CNR7951000""","""CID5919317"""
train,4.900000095367432,"""CNR9882583""","""CID7676193"""
train,4.599999904632568,"""CNR3441285""","""CID4871727"""
train,4.900000095367432,"""CNR8170443""","""CID1273723"""
train,3.700000047683716,"""CNR9252791""","""CID1455905"""
train,4.199999809265137,"""CNR9226354""","""CID8162483"""
train,4.900000095367432,"""CNR8568255""","""CID2820949"""
train,4.599999904632568,"""CNR2517322""","""CID3380277"""
train,4.403161525726318,"""CNR8251515""","""CID8592738"""
train,4.403161525726318,"""CNR4194170""","""CID8120671"""
train,4.699999809265137,"""CNR8772634""","""CID8922062"""
train,4.404213905334473,"""CNR9590782""","""CID2380269"""
train,4.403161525726318,"""CNR9134113""","""CID4174657"""
train,4.404213905334473,"""CNR8467682""","""CID4782945"""
train,4.5,"""CNR2600511""","""CID9938842"""
train,4.599999904632568,"""CNR3870859""","""CID4791007"""
train,4.4021992683410645,"""CNR7101123""","""CID3466333"""
train,3.4000000953674316,"""CNR8872569""","""CID5980757"""
train,4.403161525726318,"""CNR9487436""","""CID5987932"""
train,4.409822463989258,"""CNR1474410""","""CID1940367"""
train,5.0,"""CNR6596357""","""CID8202466"""
train,4.199999809265137,"""CNR4521780""","""CID7571530"""
train,4.4021992683410645,"""CNR8354490""","""CID3481637"""
train,4.5,"""CNR3184515""","""CID5035057"""
train,3.4000000953674316,"""CNR5495777""","""CID9143062"""
train,4.599999904632568,"""CNR7798204""","""CID2942875"""
train,4.300000190734863,"""CNR8117625""","""CID2303146"""
train,3.299999952316284,"""CNR8377175""","""CID8787630"""
train,4.404231548309326,"""CNR7083391""","""CID4081958"""
train,4.0,"""CNR6040649""","""CID2358349"""
train,4.403161525726318,"""CNR9770865""","""CID7909812"""
train,4.4053192138671875,"""CNR2625028""","""CID4403954"""
train,4.400000095367432,"""CNR9612729""","""CID6435232"""
train,4.404231548309326,"""CNR7828369""","""CID7258090"""
train,4.800000190734863,"""CNR8211206""","""CID8857058"""
train,4.403161525726318,"""CNR2229358""","""CID7586583"""
train,4.900000095367432,"""CNR7596226""","""CID3340804"""
train,4.099999904632568,"""CNR9010167""","""CID5113395"""
train,4.300000190734863,"""CNR1076471""","""CID3616321"""
train,4.300000190734863,"""CNR4192096""","""CID9627512"""
train,3.9000000953674316,"""CNR6442860""","""CID7007659"""
train,3.4000000953674316,"""CNR1691515""","""CID2918107"""
train,3.700000047683716,"""CNR5233342""","""CID6162215"""
train,4.4021992683410645,"""CNR4457303""","""CID8403417"""
train,4.404231548309326,"""CNR1474775""","""CID3367909"""
train,4.409822463989258,"""CNR9523885""","""CID2710221"""
train,4.199999809265137,"""CNR8244343""","""CID5751773"""
train,4.404231548309326,"""CNR8200451""","""CID5485378"""
train,4.900000095367432,"""CNR6555686""","""CID6986943"""
train,4.5,"""CNR1740866""","""CID2374686"""
train,4.4021992683410645,"""CNR9269369""","""CID2267345"""
train,3.0999999046325684,"""CNR8438834""","""CID4414821"""
train,4.4053192138671875,"""CNR7210576""","""CID5939135"""
train,4.800000190734863,"""CNR8864478""","""CID8678544"""
train,4.4021992683410645,"""CNR8881221""","""CID8005851"""
train,4.599999904632568,"""CNR4468723""","""CID6596083"""
train,4.403161525726318,"""CNR4128011""","""CID6147335"""
train,4.404231548309326,"""CNR9941975""","""CID5436649"""
train,4.404231548309326,"""CNR9404628""","""CID2008473"""
train,4.400000095367432,"""CNR7973784""","""CID2064409"""
train,3.200000047683716,"""CNR3287310""","""CID5370503"""
train,4.199999809265137,"""CNR1789646""","""CID9056825"""
train,4.4021992683410645,"""CNR1989593""","""CID5795549"""
train,4.404231548309326,"""CNR8306376""","""CID1708870"""
train,3.9000000953674316,"""CNR6630538""","""CID9057026"""
train,4.4021992683410645,"""CNR9931080""","""CID6426705"""
train,4.300000190734863,"""CNR2706679""","""CID8412294"""
train,4.900000095367432,"""CNR1629951""","""CID7866919"""
train,4.5,"""CNR4001393""","""CID6675964"""
train,4.300000190734863,"""CNR3120646""","""CID7033846"""
train,4.403161525726318,"""CNR9313171""","""CID4886260"""
train,4.403161525726318,"""CNR9033771""","""CID8795405"""
train,4.099999904632568,"""CNR4604603""","""CID1541474"""
train,4.409822463989258,"""CNR7778515""","""CID2712720"""
train,4.404213905334473,"""CNR1369862""","""CID9619295"""
train,4.404213905334473,"""CNR1235560""","""CID5310454"""
train,4.199999809265137,"""CNR4327458""","""CID3250995"""
train,4.4021992683410645,"""CNR5832556""","""CID2760525"""
train,4.4021992683410645,"""CNR7173390""","""CID8318379"""
train,4.300000190734863,"""CNR3674901""","""CID6977757"""
train,4.5,"""CNR5434695""","""CID7993182"""
train,4.300000190734863,"""CNR7069159""","""CID1388548"""
train,4.400000095367432,"""CNR7581796""","""CID7243808"""
train,4.404231548309326,"""CNR5315805""","""CID5679422"""
train,4.5,"""CNR2129002""","""CID7594747"""
train,4.099999904632568,"""CNR9086250""","""CID6009001"""
train,4.699999809265137,"""CNR6136036""","""CID8748961"""
train,4.4053192138671875,"""CNR2176210""","""CID9998388"""
train,4.404231548309326,"""CNR9220760""","""CID6864872"""
train,4.800000190734863,"""CNR5730220""","""CID8081281"""
train,4.599999904632568,"""CNR8285758""","""CID9033738"""
train,4.5,"""CNR5489820""","""CID7074516"""
train,5.0,"""CNR2525277""","""CID5825178"""
train,4.404213905334473,"""CNR8657854""","""CID3859730"""
train,3.9000000953674316,"""CNR5999795""","""CID5731323"""
train,4.4021992683410645,"""CNR8465568""","""CID2464267"""
train,4.400000095367432,"""CNR9785619""","""CID9500313"""
train,4.404213905334473,"""CNR7357697""","""CID1182226"""
train,5.0,"""CNR4668734""","""CID7582182"""
train,4.404213905334473,"""CNR7401869""","""CID1984392"""
train,4.4053192138671875,"""CNR2072263""","""CID5802992"""
train,4.404213905334473,"""CNR7696773""","""CID9436728"""
train,4.699999809265137,"""CNR1698839""","""CID4757027"""
train,4.4053192138671875,"""CNR7963741""","""CID8538737"""
train,4.300000190734863,"""CNR5144932""","""CID3194811"""
train,4.300000190734863,"""CNR4883375""","""CID5713787"""
train,4.300000190734863,"""CNR6409262""","""CID1185524"""
train,4.199999809265137,"""CNR5634598""","""CID9356424"""
train,4.403161525726318,"""CNR1514718""","""CID7599411"""
train,4.599999904632568,"""CNR5535312""","""CID8658252"""
train,4.409822463989258,"""CNR3939058""","""CID2015266"""
train,4.5,"""CNR7095956""","""CID1483341"""
train,4.404231548309326,"""CNR2647538""","""CID5530228"""
train,4.409822463989258,"""CNR8905014""","""CID9720577"""
train,4.409822463989258,"""CNR5016395""","""CID7718537"""
train,4.699999809265137,"""CNR5370100""","""CID3886070"""
train,4.900000095367432,"""CNR2630175""","""CID5452217"""
train,4.409822463989258,"""CNR9095281""","""CID4410913"""
train,4.4053192138671875,"""CNR9446476""","""CID4301161"""
train,4.404213905334473,"""CNR1956029""","""CID7959051"""
train,4.300000190734863,"""CNR4398011""","""CID8159712"""
train,4.404213905334473,"""CNR6543458""","""CID1585513"""
train,4.099999904632568,"""CNR5887565""","""CID3900945"""
train,4.409822463989258,"""CNR1260617""","""CID3238844"""
train,4.199999809265137,"""CNR4180467""","""CID9145538"""
train,4.4021992683410645,"""CNR4605934""","""CID8858480"""
train,4.409822463989258,"""CNR5176706""","""CID8313320"""
train,4.0,"""CNR8329794""","""CID7258575"""
train,3.299999952316284,"""CNR9726975""","""CID7304503"""
train,3.700000047683716,"""CNR3083769""","""CID3283240"""
train,4.900000095367432,"""CNR8299064""","""CID7328002"""
train,4.699999809265137,"""CNR4551310""","""CID3551942"""
train,4.099999904632568,"""CNR9713099""","""CID3425746"""
train,4.099999904632568,"""CNR4925969""","""CID8916592"""
train,4.404231548309326,"""CNR7306095""","""CID6168443"""
train,4.199999809265137,"""CNR3325613""","""CID3337349"""
train,4.800000190734863,"""CNR4329632""","""CID6697401"""
train,4.900000095367432,"""CNR9293086""","""CID3534611"""
train,4.4021992683410645,"""CNR9390183""","""CID7792825"""
train,5.0,"""CNR4733256""","""CID7760006"""
train,4.4021992683410645,"""CNR1322918""","""CID3280461"""
train,3.0,"""CNR2240262""","""CID6318523"""
train,4.099999904632568,"""CNR1914695""","""CID6113500"""
train,4.404213905334473,"""CNR7657627""","""CID9097727"""
train,4.403161525726318,"""CNR1180282""","""CID9511573"""
train,4.5,"""CNR2371930""","""CID8478252"""
train,4.300000190734863,"""CNR2148664""","""CID3837158"""
train,4.400000095367432,"""CNR4102822""","""CID9911495"""
train,4.404231548309326,"""CNR1650717""","""CID7306535"""
train,4.4021992683410645,"""CNR4471746""","""CID9740676"""
train,3.0999999046325684,"""CNR2255376""","""CID9267231"""
train,4.300000190734863,"""CNR4658739""","""CID2346250"""
train,4.404213905334473,"""CNR5417118""","""CID6617001"""
train,4.4053192138671875,"""CNR7558468""","""CID7973441"""
train,4.800000190734863,"""CNR3229986""","""CID4429518"""
train,3.9000000953674316,"""CNR7520965""","""CID6046553"""
train,4.5,"""CNR1512447""","""CID2559559"""
train,4.900000095367432,"""CNR9922655""","""CID4039643"""
train,5.0,"""CNR5542532""","""CID9585341"""
train,4.404231548309326,"""CNR3478542""","""CID6274815"""
train,4.404213905334473,"""CNR7082837""","""CID7607451"""
train,3.700000047683716,"""CNR2276032""","""CID8287700"""
train,4.403161525726318,"""CNR8067129""","""CID4353295"""
train,4.4021992683410645,"""CNR7530525""","""CID5480359"""
train,4.404231548309326,"""CNR9660914""","""CID4175093"""
train,4.800000190734863,"""CNR9031498""","""CID4183164"""
train,4.199999809265137,"""CNR7931838""","""CID5648981"""
train,4.4021992683410645,"""CNR4038692""","""CID5073361"""
train,4.900000095367432,"""CNR5958097""","""CID9552042"""
train,4.409822463989258,"""CNR3286117""","""CID4742341"""
train,4.4021992683410645,"""CNR4919411""","""CID3904280"""
train,4.400000095367432,"""CNR2930214""","""CID9355510"""
train,4.300000190734863,"""CNR2790941""","""CID1316795"""
train,4.404231548309326,"""CNR1868741""","""CID1570278"""
train,3.299999952316284,"""CNR5691928""","""CID7156029"""
train,4.099999904632568,"""CNR4236108""","""CID4502474"""
train,4.300000190734863,"""CNR6568328""","""CID2305727"""
train,4.409822463989258,"""CNR6737718""","""CID1550440"""
train,4.409822463989258,"""CNR9578083""","""CID8902093"""
train,4.800000190734863,"""CNR2490035""","""CID6693508"""
train,4.199999809265137,"""CNR5444188""","""CID8539324"""
train,4.409822463989258,"""CNR3963884""","""CID9098855"""
train,4.4021992683410645,"""CNR3954060""","""CID6372793"""
train,4.4021992683410645,"""CNR5082087""","""CID8465201"""
train,4.300000190734863,"""CNR6832413""","""CID6486806"""
train,4.300000190734863,"""CNR6243467""","""CID1252079"""
train,4.404213905334473,"""CNR1904453""","""CID2941998"""
train,4.5,"""CNR8720669""","""CID8182269"""
train,4.409822463989258,"""CNR8383414""","""CID9454414"""
train,4.403161525726318,"""CNR5650239""","""CID8313398"""
train,3.0999999046325684,"""CNR5677122""","""CID5181534"""
train,4.300000190734863,"""CNR9800362""","""CID8009955"""
train,4.403161525726318,"""CNR7610861""","""CID2339913"""
train,4.409822463989258,"""CNR4394477""","""CID4478167"""
train,3.9000000953674316,"""CNR1963858""","""CID6843221"""
train,4.199999809265137,"""CNR3691324""","""CID4441945"""
train,4.4021992683410645,"""CNR3032303""","""CID9617129"""
train,3.4000000953674316,"""CNR6945814""","""CID8395810"""
train,4.800000190734863,"""CNR1316202""","""CID5282302"""
train,4.300000190734863,"""CNR5332621""","""CID7226209"""
train,4.400000095367432,"""CNR8251300""","""CID5269248"""
train,4.5,"""CNR1491082""","""CID7353132"""
train,4.599999904632568,"""CNR7067021""","""CID9979553"""
train,4.800000190734863,"""CNR3077584""","""CID5132532"""
train,4.4021992683410645,"""CNR6916085""","""CID4009417"""
train,4.4021992683410645,"""CNR3179320""","""CID6142703"""
train,4.4021992683410645,"""CNR4450438""","""CID1374582"""
train,4.699999809265137,"""CNR8820932""","""CID1669741"""
train,4.900000095367432,"""CNR8675097""","""CID3451671"""
train,3.5999999046325684,"""CNR4841142""","""CID2094575"""
train,4.800000190734863,"""CNR7337782""","""CID9533035"""
train,4.199999809265137,"""CNR8378709""","""CID2591559"""
train,4.409822463989258,"""CNR3473175""","""CID4007842"""
train,4.199999809265137,"""CNR7379398""","""CID9785621"""
train,4.800000190734863,"""CNR7702943""","""CID8666686"""
train,3.799999952316284,"""CNR9726259""","""CID7643355"""
train,4.4053192138671875,"""CNR3339082""","""CID6168083"""
train,4.403161525726318,"""CNR9967958""","""CID2342387"""
train,4.4021992683410645,"""CNR4626314""","""CID4432272"""
train,4.300000190734863,"""CNR4325978""","""CID6323876"""
train,4.400000095367432,"""CNR9877041""","""CID7446110"""
train,4.599999904632568,"""CNR6587760""","""CID5910902"""
train,4.599999904632568,"""CNR9712400""","""CID4352210"""
train,4.409822463989258,"""CNR8024640""","""CID2323083"""
train,4.409822463989258,"""CNR6219603""","""CID9847450"""
train,4.5,"""CNR7355516""","""CID1542454"""
train,5.0,"""CNR7742636""","""CID1111165"""
train,4.400000095367432,"""CNR6923622""","""CID4009931"""
train,4.099999904632568,"""CNR7790376""","""CID1736888"""
train,4.599999904632568,"""CNR7875669""","""CID3627261"""
train,4.599999904632568,"""CNR2763311""","""CID4390532"""
train,4.5,"""CNR1235455""","""CID4854231"""
train,4.403161525726318,"""CNR9048855""","""CID4189829"""
train,3.5,"""CNR2512316""","""CID2030041"""
train,3.5999999046325684,"""CNR8407895""","""CID3040645"""
train,5.0,"""CNR6942474""","""CID9872274"""
train,4.4021992683410645,"""CNR2980025""","""CID2144958"""
train,3.4000000953674316,"""CNR8144252""","""CID2825594"""
train,4.4021992683410645,"""CNR7085816""","""CID2084196"""
train,4.199999809265137,"""CNR8530827""","""CID3226101"""
train,4.404213905334473,"""CNR5747652""","""CID5415678"""
train,4.199999809265137,"""CNR8119749""","""CID6372723"""
train,4.4021992683410645,"""CNR5958783""","""CID9174344"""
train,4.403161525726318,"""CNR6970915""","""CID1131983"""
train,4.900000095367432,"""CNR2240711""","""CID2589173"""
train,4.699999809265137,"""CNR1464008""","""CID9417519"""
train,4.699999809265137,"""CNR7857695""","""CID6212227"""
train,4.404231548309326,"""CNR5939554""","""CID7589158"""
train,4.403161525726318,"""CNR9740515""","""CID2517232"""
train,4.300000190734863,"""CNR8391980""","""CID9423582"""
train,3.799999952316284,"""CNR7725924""","""CID8405681"""
train,4.5,"""CNR7871427""","""CID7147696"""
train,4.40507173538208,"""CNR8531912""","""CID6355697"""
train,4.404231548309326,"""CNR6000684""","""CID8900914"""
train,4.800000190734863,"""CNR8033591""","""CID9709532"""
train,4.900000095367432,"""CNR9097789""","""CID1715302"""
train,4.5,"""CNR7405217""","""CID9434919"""
train,4.404213905334473,"""CNR9279317""","""CID6519438"""
train,4.699999809265137,"""CNR4604528""","""CID2646013"""
