tsne1,tsne2,Booking ID,Customer ID
-59.480053,35.80778,"""CNR2834837""","""CID2560940"""
-62.784004,54.94777,"""CNR8576210""","""CID3258479"""
-68.22415,44.744633,"""CNR1993416""","""CID3508634"""
-92.70118,-23.705103,"""CNR9330782""","""CID9305290"""
-90.51925,-4.919545,"""CNR5192299""","""CID7047446"""
-56.3846,10.334752,"""CNR9495405""","""CID1575513"""
-38.19903,4.2936845,"""CNR6648583""","""CID9289778"""
-65.44012,-0.0033346592,"""CNR9411804""","""CID9193378"""
-64.67992,-28.109255,"""CNR6354755""","""CID1347752"""
-45.84935,33.219246,"""CNR2416851""","""CID8204775"""
-49.21136,26.265018,"""CNR1888532""","""CID4004835"""
-39.343376,-4.6194487,"""CNR5210149""","""CID2171270"""
-101.67528,3.741578,"""CNR5989577""","""CID9693400"""
-64.56147,-45.843132,"""CNR1712491""","""CID2044248"""
-54.748993,-16.743212,"""CNR5195951""","""CID9622092"""
-39.817905,-49.361298,"""CNR6127702""","""CID6055520"""
-45.45072,41.256226,"""CNR4605926""","""CID6593358"""
-46.123917,49.53253,"""CNR4873828""","""CID2572155"""
-85.41745,-23.419281,"""CNR7140618""","""CID5879525"""
-84.52758,32.66619,"""CNR1436634""","""CID8570641"""
-63.71506,-26.808039,"""CNR4084742""","""CID6122698"""
-81.996284,30.670778,"""CNR7369643""","""CID7292852"""
-73.27386,-41.3638,"""CNR6372305""","""CID3047577"""
-33.6378,22.094755,"""CNR9145489""","""CID3182949"""
-99.99987,5.5152245,"""CNR5917298""","""CID1500138"""
-93.27512,-0.61129475,"""CNR2400390""","""CID7470921"""
-65.26862,35.469906,"""CNR8946187""","""CID9053079"""
-54.959484,-0.8815989,"""CNR8743456""","""CID8590136"""
-42.846836,31.666616,"""CNR3439492""","""CID4967205"""
-78.94703,-22.20787,"""CNR6951721""","""CID5898735"""
-43.83938,42.462215,"""CNR6425628""","""CID7579730"""
-84.99497,22.157993,"""CNR6007827""","""CID5017472"""
-72.60701,5.245796,"""CNR9381481""","""CID3250492"""
-83.03539,-2.7180202,"""CNR5938658""","""CID5408661"""
-69.64223,8.404474,"""CNR8613763""","""CID6987028"""
-100.10355,-10.639714,"""CNR1175252""","""CID1239999"""
-70.87692,-45.617893,"""CNR2436621""","""CID2330258"""
-66.173775,-16.50565,"""CNR4229601""","""CID6729963"""
-98.69001,11.442896,"""CNR7629073""","""CID8700832"""
-50.144455,24.812027,"""CNR2190032""","""CID4393721"""
-99.11425,-12.290859,"""CNR8637444""","""CID5885441"""
-47.48503,20.153183,"""CNR4763046""","""CID9670185"""
-101.882385,11.166503,"""CNR6863494""","""CID5102930"""
-54.76015,-3.846775,"""CNR3167801""","""CID1472028"""
-53.493057,52.04116,"""CNR6569199""","""CID5398323"""
-67.01259,5.806446,"""CNR2243379""","""CID7534580"""
-59.18237,-34.215508,"""CNR3769781""","""CID1680978"""
-96.47646,16.857996,"""CNR4624292""","""CID4619083"""
-94.54465,-15.912863,"""CNR6921336""","""CID7214024"""
-48.533657,12.626623,"""CNR5979607""","""CID8090915"""
-87.8214,25.11513,"""CNR7359403""","""CID8442382"""
-84.96969,-22.704657,"""CNR2251067""","""CID8991144"""
-81.580986,30.002516,"""CNR4334635""","""CID9670959"""
-92.55196,-9.411887,"""CNR3206512""","""CID4487776"""
-91.39339,-24.519743,"""CNR6161413""","""CID5075786"""
-52.215767,19.935968,"""CNR7142065""","""CID5838039"""
-86.68563,26.794004,"""CNR5282322""","""CID8945305"""
-47.48917,-23.355806,"""CNR8855388""","""CID3453917"""
-46.111443,-29.658588,"""CNR9592036""","""CID2378590"""
-48.397717,-0.47920886,"""CNR6732089""","""CID8439461"""
-69.40317,-9.331524,"""CNR7309242""","""CID9237363"""
-55.07893,39.121506,"""CNR8775015""","""CID4347128"""
-47.105045,5.0195,"""CNR8100655""","""CID7561374"""
-55.92499,-3.7147462,"""CNR8142325""","""CID3339358"""
-65.3881,-43.68478,"""CNR5564907""","""CID7368060"""
-90.99766,4.3056717,"""CNR4526237""","""CID4555796"""
-91.45025,-16.272003,"""CNR7324601""","""CID6787056"""
-69.389175,23.616863,"""CNR2429657""","""CID3288614"""
-82.41019,30.796988,"""CNR3696611""","""CID5521325"""
-68.34887,50.751507,"""CNR1427237""","""CID2403387"""
-44.16836,-23.251883,"""CNR5871780""","""CID4015740"""
-91.20735,-15.857857,"""CNR7784744""","""CID9924428"""
-79.298744,-41.794518,"""CNR6088758""","""CID1624928"""
-43.478016,53.794308,"""CNR7498922""","""CID1361900"""
-96.461655,2.4344785,"""CNR8205559""","""CID6185542"""
-90.21661,-0.49028733,"""CNR2066449""","""CID7530164"""
-85.86641,-9.1133375,"""CNR9393139""","""CID7773653"""
-41.23797,29.122726,"""CNR8232638""","""CID6196430"""
-101.97562,11.090241,"""CNR7180207""","""CID6194196"""
-34.82325,2.558892,"""CNR8265181""","""CID8177674"""
-62.406147,12.214955,"""CNR7430432""","""CID5564473"""
-73.13071,-34.05285,"""CNR1568732""","""CID7618943"""
-78.41676,-5.6918607,"""CNR6978051""","""CID1666589"""
-44.020714,-18.4515,"""CNR2515432""","""CID1390265"""
-84.00432,-26.892687,"""CNR7349726""","""CID4681947"""
-70.85452,9.831469,"""CNR9231275""","""CID4002509"""
-62.427364,9.671395,"""CNR8894936""","""CID6392037"""
-90.42355,11.08911,"""CNR7642366""","""CID7910224"""
-64.3579,53.173428,"""CNR4319486""","""CID9083766"""
-46.99484,41.626587,"""CNR5942521""","""CID9626477"""
-96.099304,-8.046562,"""CNR7113936""","""CID6278861"""
-49.1497,-40.737484,"""CNR8144025""","""CID1299059"""
-49.551975,-1.3811272,"""CNR1810821""","""CID6300769"""
-73.132774,-33.38849,"""CNR2146970""","""CID6644393"""
-63.010906,38.5037,"""CNR1490008""","""CID8914328"""
-39.156715,-11.91036,"""CNR6053992""","""CID2906278"""
-77.88707,-16.534084,"""CNR2682586""","""CID7723403"""
-70.631966,-53.527313,"""CNR3228168""","""CID7887655"""
-45.8874,47.60893,"""CNR7446301""","""CID6342614"""
-46.850517,22.623398,"""CNR6004939""","""CID1970468"""
-100.53892,-6.7715178,"""CNR8813301""","""CID1835180"""
-73.48375,45.146824,"""CNR4791040""","""CID5361336"""
-43.11218,19.07575,"""CNR4669849""","""CID7446692"""
-67.95139,-48.933933,"""CNR1231128""","""CID1835099"""
-74.834175,21.729504,"""CNR6291336""","""CID7455754"""
-95.67002,-4.4195085,"""CNR3363887""","""CID4209224"""
-52.24057,37.83881,"""CNR4021380""","""CID1764373"""
-52.419464,58.413574,"""CNR7059462""","""CID4346940"""
-74.80359,14.405361,"""CNR7467279""","""CID6940195"""
-51.234035,-7.297957,"""CNR9081194""","""CID7204426"""
-70.44955,-27.165907,"""CNR1840550""","""CID9699068"""
-47.33043,-34.007023,"""CNR6850289""","""CID4213646"""
-45.185352,31.450558,"""CNR4627019""","""CID7968930"""
-71.79907,-45.18409,"""CNR6187976""","""CID2776707"""
-67.15329,54.449078,"""CNR2657567""","""CID9985469"""
-94.118706,-22.696737,"""CNR7238480""","""CID8667036"""
-69.85477,35.272564,"""CNR7945684""","""CID9018137"""
-77.45215,-45.081985,"""CNR1144844""","""CID1267901"""
-93.56947,6.8066826,"""CNR7506659""","""CID7550757"""
-54.83271,-6.0819163,"""CNR7832452""","""CID9752328"""
-80.17845,-25.411175,"""CNR6314884""","""CID7646659"""
-67.69003,-8.06899,"""CNR6769267""","""CID4957489"""
-80.33177,-7.4326315,"""CNR2043046""","""CID7297987"""
-58.2944,-38.737965,"""CNR3093679""","""CID7190615"""
-42.3071,37.46848,"""CNR8130262""","""CID3907285"""
-80.81814,28.837412,"""CNR2855709""","""CID8700536"""
-82.25027,33.873848,"""CNR5391179""","""CID1885288"""
-42.70104,18.06288,"""CNR5126275""","""CID8849631"""
-80.221886,-22.007074,"""CNR5266935""","""CID2831708"""
-61.751095,50.82801,"""CNR9987058""","""CID3271686"""
-53.783207,-4.6726356,"""CNR3422789""","""CID6916180"""
-51.202618,30.887997,"""CNR5464408""","""CID3467196"""
-70.249756,34.715515,"""CNR1372661""","""CID5405332"""
-74.98773,-10.084401,"""CNR8837551""","""CID5730218"""
-84.05155,-38.693157,"""CNR6649688""","""CID4632196"""
-68.01379,5.3995514,"""CNR5054580""","""CID1040264"""
-50.8994,53.165882,"""CNR1015245""","""CID4567805"""
-60.168873,36.559273,"""CNR4157072""","""CID7143729"""
-39.326096,24.5375,"""CNR3336405""","""CID2791292"""
-47.719887,-23.057835,"""CNR4811824""","""CID8521759"""
-101.82643,-3.1671877,"""CNR6548707""","""CID3570069"""
-52.839893,58.477272,"""CNR6410990""","""CID8342214"""
-56.468704,10.290242,"""CNR4989260""","""CID4220118"""
-102.77396,10.254196,"""CNR9574629""","""CID3236948"""
-39.109985,18.466778,"""CNR3265963""","""CID3381550"""
-46.618313,22.432884,"""CNR1640188""","""CID3639323"""
-62.380898,-2.3455772,"""CNR1330841""","""CID6269510"""
-105.55756,-6.393925,"""CNR9716662""","""CID1450728"""
-85.68363,-6.693937,"""CNR2338394""","""CID2436732"""
-55.48796,-21.922832,"""CNR3983501""","""CID5883862"""
-97.55435,19.11029,"""CNR5899408""","""CID6731666"""
-63.58932,-20.672455,"""CNR2002291""","""CID5318175"""
-61.974873,-36.930096,"""CNR4164376""","""CID2051772"""
-62.613552,-1.2681623,"""CNR9247741""","""CID8043524"""
-37.28869,12.900994,"""CNR4257079""","""CID8330803"""
-65.821365,-42.24009,"""CNR6223229""","""CID4154154"""
-84.34869,-34.782806,"""CNR3215174""","""CID6526497"""
-46.317097,-25.574429,"""CNR6959293""","""CID3368659"""
-105.92427,-6.510568,"""CNR8179167""","""CID1856368"""
-86.49364,29.469685,"""CNR5940404""","""CID4925968"""
-70.0411,-22.089409,"""CNR2592610""","""CID8543941"""
-83.35148,18.900055,"""CNR5771928""","""CID5052362"""
-78.927956,-5.831817,"""CNR4501171""","""CID3653425"""
-100.87675,10.496658,"""CNR1291702""","""CID9229571"""
-71.78388,47.326572,"""CNR7468330""","""CID5809160"""
-70.71996,2.2630475,"""CNR9439992""","""CID3593106"""
-50.37353,61.48909,"""CNR9060629""","""CID2823254"""
-69.84847,-27.809607,"""CNR7718003""","""CID3312910"""
-77.43627,-45.714996,"""CNR8596302""","""CID6196114"""
-62.809223,-21.102728,"""CNR3689932""","""CID5912669"""
-83.48711,-9.457729,"""CNR8400536""","""CID7311415"""
-67.69678,4.958895,"""CNR9376957""","""CID3951555"""
-48.90813,66.73141,"""CNR3271708""","""CID5971070"""
-60.210865,48.259815,"""CNR8915669""","""CID4976212"""
-80.25827,2.7912726,"""CNR5015694""","""CID7553967"""
-79.41484,-44.677307,"""CNR6569029""","""CID7755161"""
-61.35031,27.602531,"""CNR1417523""","""CID3095096"""
-72.768524,-25.373686,"""CNR3251626""","""CID9158576"""
-59.071846,-28.095224,"""CNR2394688""","""CID6876711"""
-67.07813,-37.13372,"""CNR3957099""","""CID2849300"""
-82.10502,-11.53029,"""CNR9768775""","""CID4839687"""
-86.94472,14.9615135,"""CNR6940042""","""CID2681871"""
-49.729134,53.341053,"""CNR9905291""","""CID7017232"""
-52.174175,-34.156643,"""CNR1365177""","""CID4386505"""
-49.897957,26.934477,"""CNR3834684""","""CID3242192"""
-37.952744,19.029377,"""CNR1315575""","""CID5312649"""
-82.57702,-12.977259,"""CNR7657919""","""CID4417540"""
-67.56183,-35.917656,"""CNR7977093""","""CID8078080"""
-54.90229,-7.8225875,"""CNR8151736""","""CID7062670"""
-73.48814,23.259491,"""CNR6190101""","""CID3955835"""
-101.50103,9.60269,"""CNR7124108""","""CID3191130"""
-60.7366,1.9499921,"""CNR6506324""","""CID3758757"""
-50.846066,52.80953,"""CNR1592202""","""CID2849688"""
-44.681995,35.747982,"""CNR2491711""","""CID3632795"""
-61.894745,-32.211113,"""CNR2834177""","""CID9818154"""
-78.74437,-9.546012,"""CNR7416314""","""CID2883554"""
-105.28532,7.4669237,"""CNR5276700""","""CID5088647"""
-65.10224,39.43517,"""CNR1563604""","""CID9414711"""
-55.896763,-1.4360687,"""CNR3290789""","""CID4267082"""
-68.56288,-56.718956,"""CNR2576385""","""CID7701066"""
-99.130356,-13.547445,"""CNR1735985""","""CID9205156"""
-61.87852,54.227734,"""CNR2056188""","""CID6512282"""
-48.610325,16.012613,"""CNR3215514""","""CID5013995"""
-56.06527,28.047024,"""CNR4387779""","""CID2611492"""
-86.97308,-12.366926,"""CNR3409708""","""CID5868307"""
-82.10022,34.032135,"""CNR3143618""","""CID8584929"""
-86.45046,20.624716,"""CNR5136208""","""CID6810044"""
-49.91134,-34.86665,"""CNR4979762""","""CID1517435"""
-48.94082,55.3825,"""CNR8888446""","""CID4564685"""
-86.39562,-2.7928529,"""CNR3214450""","""CID4773144"""
-96.11662,6.0479407,"""CNR5033041""","""CID2127618"""
-71.96899,-42.638,"""CNR7678348""","""CID4539846"""
-51.588963,-32.177193,"""CNR1698185""","""CID8901171"""
-67.60311,-41.269394,"""CNR1618831""","""CID1871236"""
-68.03215,22.025284,"""CNR4472446""","""CID8897094"""
-80.11522,-31.514605,"""CNR5442004""","""CID8225231"""
-78.78772,-1.0870396,"""CNR5676271""","""CID1524383"""
-88.41545,24.806225,"""CNR6658740""","""CID4577575"""
-46.836487,36.680614,"""CNR1566901""","""CID3984051"""
-74.3782,21.61322,"""CNR6088311""","""CID4044175"""
-45.44265,-9.375035,"""CNR3711637""","""CID8985324"""
-92.05011,5.2108088,"""CNR4044466""","""CID3986390"""
-54.258614,24.907564,"""CNR5014659""","""CID8742179"""
-64.74541,-33.738476,"""CNR6612443""","""CID3412135"""
-96.47147,2.4645689,"""CNR2819976""","""CID5427199"""
-102.52632,-10.258045,"""CNR5706734""","""CID2634165"""
-39.459576,25.486286,"""CNR8431740""","""CID9979939"""
-76.97036,-11.483484,"""CNR1415370""","""CID3056885"""
-79.86602,-20.27259,"""CNR2013487""","""CID4175153"""
-83.6917,-21.113436,"""CNR4186692""","""CID1998812"""
-82.837944,-22.235895,"""CNR6321199""","""CID3820914"""
-67.65794,49.477356,"""CNR2062535""","""CID6246090"""
-61.581177,50.726875,"""CNR1812607""","""CID8936025"""
-34.225677,35.25696,"""CNR2850626""","""CID5791206"""
-92.20034,-15.694115,"""CNR1714696""","""CID3570765"""
-63.567154,-20.627028,"""CNR5273888""","""CID8387596"""
-46.636242,22.325644,"""CNR5700303""","""CID3894011"""
-36.49194,2.2073367,"""CNR7573143""","""CID6040754"""
-91.86423,16.247452,"""CNR3280777""","""CID1961597"""
-80.69718,-31.263796,"""CNR4270988""","""CID5534631"""
-42.076458,54.488735,"""CNR4225732""","""CID6637429"""
-44.83336,-23.791954,"""CNR7215922""","""CID7610295"""
-88.28115,6.733087,"""CNR1737483""","""CID5793685"""
-91.74993,-24.888481,"""CNR8176942""","""CID4507287"""
-43.02378,-5.826646,"""CNR8762865""","""CID7874987"""
-54.417717,-22.473299,"""CNR1513146""","""CID6245922"""
-53.6795,-18.036495,"""CNR8352158""","""CID4048261"""
-77.92812,-10.203372,"""CNR7472853""","""CID8642835"""
-50.360348,53.416992,"""CNR8770765""","""CID2790583"""
-38.102074,39.944862,"""CNR9362833""","""CID2698516"""
-45.473095,32.5612,"""CNR2109579""","""CID3085784"""
-100.41972,3.880231,"""CNR2047744""","""CID1594537"""
-87.83554,25.943716,"""CNR5282793""","""CID3659491"""
-63.98102,-42.515503,"""CNR6177422""","""CID3215044"""
-48.722008,-3.0570455,"""CNR1250326""","""CID4935576"""
-92.283264,9.004658,"""CNR9572785""","""CID3964565"""
-76.246574,43.883812,"""CNR9738358""","""CID6472958"""
-66.13132,8.424686,"""CNR3525181""","""CID5037802"""
-94.125084,-1.70816,"""CNR9323749""","""CID9261700"""
-44.79824,39.34482,"""CNR9028234""","""CID3299229"""
-57.40301,7.579532,"""CNR2474734""","""CID1268128"""
-74.97281,-2.3661878,"""CNR2557511""","""CID1070497"""
-78.114876,-34.274887,"""CNR5006148""","""CID9648129"""
-72.45743,43.996407,"""CNR6882754""","""CID3792340"""
-33.670887,36.96982,"""CNR4392924""","""CID7455736"""
-50.02536,-41.53122,"""CNR9825354""","""CID7208171"""
-40.863514,26.133755,"""CNR2599815""","""CID5444715"""
-42.02474,42.124596,"""CNR8492201""","""CID1308693"""
-88.57833,-6.698639,"""CNR9320006""","""CID4994813"""
-69.61172,24.012774,"""CNR8254199""","""CID6823621"""
-103.684,3.396234,"""CNR4382434""","""CID1842509"""
-59.611927,-34.362297,"""CNR5412547""","""CID5405720"""
-75.83714,20.503693,"""CNR2122804""","""CID4001708"""
-73.29725,-28.584204,"""CNR2392944""","""CID9478152"""
-48.479023,35.097324,"""CNR4722356""","""CID6691252"""
-78.62795,6.775182,"""CNR9541854""","""CID3465287"""
-37.148746,37.4823,"""CNR5780030""","""CID8267778"""
-68.05059,-55.567986,"""CNR9963339""","""CID6692875"""
-45.1377,-3.1094995,"""CNR6734862""","""CID8245039"""
-54.938427,31.726755,"""CNR3574683""","""CID6291107"""
-63.983215,-16.65389,"""CNR9797638""","""CID3181786"""
-90.93761,-25.371716,"""CNR6856381""","""CID3500260"""
-41.2694,-13.988804,"""CNR7033181""","""CID3861837"""
-83.11402,28.269812,"""CNR2007000""","""CID6721162"""
-47.611637,-33.04635,"""CNR2972317""","""CID3947684"""
-71.96412,6.305394,"""CNR2622004""","""CID4952568"""
-60.67387,3.808931,"""CNR3722174""","""CID9418173"""
-61.73073,57.195446,"""CNR9615091""","""CID1276169"""
-92.34152,4.816231,"""CNR8544423""","""CID6838381"""
-82.34634,29.267359,"""CNR8273610""","""CID5364209"""
-41.300873,-26.931381,"""CNR6259959""","""CID2043614"""
-73.64947,27.234724,"""CNR3227374""","""CID1308731"""
-86.34326,-7.673063,"""CNR4355778""","""CID8294338"""
-63.39128,11.969089,"""CNR8671964""","""CID6039026"""
-67.68232,43.626053,"""CNR5831982""","""CID2099906"""
-29.235037,31.909061,"""CNR1646268""","""CID7028971"""
-48.106796,48.574677,"""CNR1366531""","""CID9465531"""
-74.04934,44.418472,"""CNR1713921""","""CID4021263"""
-90.27711,-5.1910167,"""CNR3054036""","""CID4408714"""
-45.32265,-3.2504044,"""CNR6875491""","""CID7907748"""
-69.0996,-18.131775,"""CNR3671904""","""CID2046404"""
-71.74427,42.14119,"""CNR9466729""","""CID3327510"""
-71.061165,-26.94598,"""CNR2197319""","""CID7735444"""
-42.352898,-22.990633,"""CNR6179572""","""CID4777580"""
-71.22257,10.005505,"""CNR1412572""","""CID1870982"""
-74.48634,-28.747444,"""CNR4805195""","""CID5403659"""
-85.388435,-7.030032,"""CNR9936992""","""CID9131577"""
-36.88494,9.78317,"""CNR8874433""","""CID4017390"""
-61.28324,-44.924175,"""CNR3011173""","""CID5842189"""
-92.87305,-16.879398,"""CNR7381277""","""CID7218837"""
-80.97434,-22.386955,"""CNR2295450""","""CID3517689"""
-71.649124,35.6672,"""CNR8122114""","""CID8918757"""
-76.795456,36.650845,"""CNR4906670""","""CID9164840"""
-41.968086,42.234142,"""CNR4816025""","""CID6091186"""
-39.576504,22.511778,"""CNR3672845""","""CID5240460"""
-70.4746,25.285784,"""CNR9553184""","""CID5977719"""
-31.242609,38.19386,"""CNR4710114""","""CID4367127"""
-41.915943,24.17795,"""CNR7697394""","""CID6713247"""
-107.53655,6.783462,"""CNR3334735""","""CID8095390"""
-64.20336,51.50734,"""CNR9832174""","""CID9815686"""
-55.339756,-21.97439,"""CNR2099898""","""CID1724054"""
-95.15821,17.954412,"""CNR1772818""","""CID3781974"""
-66.8993,11.077769,"""CNR2913238""","""CID3452568"""
-74.04716,11.694652,"""CNR1371904""","""CID4479700"""
-41.37679,26.881723,"""CNR1723266""","""CID3718906"""
-62.70414,-20.956158,"""CNR8862779""","""CID9811616"""
-61.777058,-2.4774685,"""CNR9990840""","""CID5002377"""
-65.54435,-31.699814,"""CNR2805628""","""CID4800358"""
-75.10723,33.996147,"""CNR8615506""","""CID3087178"""
-41.291824,26.624739,"""CNR3850041""","""CID7121024"""
-79.87287,-40.880398,"""CNR6405715""","""CID1065676"""
-74.484055,9.208569,"""CNR9085908""","""CID8333434"""
-44.692905,38.944542,"""CNR7128285""","""CID3843377"""
-63.597954,-43.452568,"""CNR5957996""","""CID4049372"""
-66.68377,-50.076645,"""CNR5207997""","""CID4284226"""
-44.449013,-4.2442923,"""CNR8267221""","""CID1735314"""
-60.486626,-46.702057,"""CNR3210806""","""CID3923321"""
-45.346268,32.370716,"""CNR7881284""","""CID5712393"""
-87.00785,23.08837,"""CNR4390431""","""CID1370813"""
-96.47164,-1.1393718,"""CNR4035449""","""CID1822023"""
-84.29394,-26.656958,"""CNR7192916""","""CID7743322"""
-27.493927,28.780426,"""CNR3203279""","""CID1144358"""
-84.74231,-7.003442,"""CNR6329748""","""CID9795013"""
-55.014923,-25.258717,"""CNR8280272""","""CID8796855"""
-74.825615,21.672514,"""CNR7199522""","""CID3097220"""
-47.923088,6.467987,"""CNR7173555""","""CID4875404"""
-43.593884,53.70259,"""CNR2386300""","""CID3609975"""
-83.56543,-25.53982,"""CNR6394151""","""CID5044813"""
-38.85399,-5.3680425,"""CNR3705790""","""CID4492790"""
-105.43237,8.226124,"""CNR4683959""","""CID8054682"""
-69.45435,1.0177062,"""CNR8921650""","""CID4124814"""
-43.389664,41.97461,"""CNR6466554""","""CID1500150"""
-55.78443,43.838547,"""CNR8657882""","""CID4872089"""
-73.55073,45.64486,"""CNR3895662""","""CID7193896"""
-45.991104,4.1899314,"""CNR9806077""","""CID4171224"""
-46.396667,-10.984886,"""CNR3871452""","""CID6477730"""
-44.219826,37.079624,"""CNR3281201""","""CID9613219"""
-84.88387,-24.838148,"""CNR2178772""","""CID8541280"""
-67.4045,-2.785973,"""CNR2586173""","""CID7816503"""
-46.484966,12.394376,"""CNR1131589""","""CID7324475"""
-65.312996,49.614426,"""CNR6857801""","""CID4276338"""
-80.29486,-19.696884,"""CNR3168528""","""CID1845929"""
-84.117325,-26.906792,"""CNR6828045""","""CID4138171"""
-30.404934,16.509718,"""CNR2257249""","""CID1578010"""
-87.42204,26.498886,"""CNR1549999""","""CID8901623"""
-47.287113,0.44708416,"""CNR3756288""","""CID1877568"""
-51.07329,-10.516059,"""CNR6003176""","""CID7804514"""
-86.05111,-22.65692,"""CNR7279403""","""CID8893504"""
-48.207127,-34.988953,"""CNR8970257""","""CID1557819"""
-71.040016,52.544735,"""CNR7532712""","""CID4083540"""
-98.15487,-20.896545,"""CNR3409169""","""CID2352592"""
-81.44788,-2.791066,"""CNR6132983""","""CID7042354"""
-36.672142,21.365736,"""CNR5302425""","""CID5716989"""
-104.5051,1.9641314,"""CNR6740919""","""CID1940739"""
-62.55666,33.641365,"""CNR2189961""","""CID4461737"""
-68.731384,22.753017,"""CNR5188264""","""CID7774489"""
-63.367638,-28.07151,"""CNR6672130""","""CID1714859"""
-70.41391,25.086613,"""CNR4434681""","""CID3363937"""
-42.070404,42.364548,"""CNR7553239""","""CID8435266"""
-78.35143,-10.713065,"""CNR1293206""","""CID4360134"""
-46.198135,30.34586,"""CNR8224886""","""CID5652352"""
-62.933907,54.86295,"""CNR6003771""","""CID5397075"""
-53.62784,31.22138,"""CNR3998504""","""CID1338643"""
-52.806892,50.6195,"""CNR5713749""","""CID7923219"""
-98.97524,12.240169,"""CNR8775507""","""CID8550557"""
-83.035866,32.96209,"""CNR2913857""","""CID2320795"""
-92.56908,-23.956755,"""CNR9226154""","""CID7266094"""
-90.20763,-25.375256,"""CNR1198497""","""CID9493489"""
-33.444073,37.613537,"""CNR1926939""","""CID4826526"""
-51.210045,10.413931,"""CNR9379173""","""CID1969426"""
-70.093506,51.22086,"""CNR9761778""","""CID4629069"""
-55.84243,5.919213,"""CNR2738319""","""CID3780378"""
-78.84132,8.958807,"""CNR5859254""","""CID5313853"""
-68.17035,22.599386,"""CNR3317899""","""CID7292132"""
-93.030495,12.339625,"""CNR9260510""","""CID4013318"""
-98.35115,13.602146,"""CNR4082703""","""CID6131340"""
-72.01427,33.995495,"""CNR3962701""","""CID6906490"""
-98.53336,-3.5595677,"""CNR1862983""","""CID5160994"""
-45.972813,-29.654242,"""CNR6837938""","""CID9818796"""
-60.964226,-32.78752,"""CNR5710054""","""CID6745515"""
-96.48353,14.71196,"""CNR5270745""","""CID9073401"""
-70.81171,-53.41491,"""CNR3186984""","""CID4118769"""
-55.846565,-9.895723,"""CNR1087003""","""CID9593273"""
-56.19665,-21.40572,"""CNR9040600""","""CID7459138"""
-97.71962,14.277418,"""CNR1636966""","""CID9191884"""
-84.877144,25.875711,"""CNR2107701""","""CID1002195"""
-97.994484,16.163376,"""CNR6839596""","""CID3404582"""
-76.88616,-15.837843,"""CNR7879137""","""CID5155272"""
-46.772713,-10.605619,"""CNR4229389""","""CID8352232"""
-103.31883,3.153995,"""CNR7009662""","""CID7696626"""
-61.806038,48.013935,"""CNR3340596""","""CID5340707"""
-67.2652,-34.10187,"""CNR5947714""","""CID3409090"""
-57.48464,-4.2697515,"""CNR1019623""","""CID3916215"""
-101.19353,-7.571523,"""CNR9157605""","""CID4985064"""
-47.31035,-9.849846,"""CNR4347679""","""CID7844929"""
-67.70841,34.714024,"""CNR6532499""","""CID7007910"""
-62.723465,45.228928,"""CNR4451790""","""CID3367715"""
-53.344627,-23.087685,"""CNR2158350""","""CID2574044"""
-29.483555,-17.874765,"""CNR5588134""","""CID6201770"""
-56.434513,17.87346,"""CNR5617345""","""CID4063955"""
-81.51628,30.615114,"""CNR5059748""","""CID6838417"""
-99.99425,-10.6804,"""CNR1979802""","""CID9527091"""
-64.082245,-45.290882,"""CNR3053875""","""CID2558837"""
-71.58,26.35791,"""CNR3198541""","""CID3308758"""
-92.660675,4.3186727,"""CNR6154270""","""CID9433411"""
-41.280666,-24.97392,"""CNR9162768""","""CID5834038"""
-51.393936,-8.805149,"""CNR3963154""","""CID2086309"""
-38.61499,38.132015,"""CNR3971779""","""CID2289755"""
-70.3895,42.51544,"""CNR9998903""","""CID5852166"""
-36.564415,51.818893,"""CNR6866558""","""CID5480219"""
-56.947495,-3.9859006,"""CNR9845383""","""CID2274315"""
-34.889805,22.605513,"""CNR2873421""","""CID3197708"""
-89.789314,19.424417,"""CNR8956927""","""CID5432329"""
-77.0238,-9.659791,"""CNR7461328""","""CID8687830"""
-93.14217,-14.00128,"""CNR2672456""","""CID9509284"""
-49.9666,-26.42381,"""CNR1981151""","""CID7450977"""
-39.53629,10.552214,"""CNR5864402""","""CID9352036"""
-38.2133,5.756123,"""CNR5716233""","""CID5146068"""
-81.06674,-42.39452,"""CNR7984113""","""CID7260297"""
-63.802128,12.820052,"""CNR9144377""","""CID4751762"""
-68.15898,-3.597028,"""CNR5467021""","""CID7630178"""
-91.513145,-25.095352,"""CNR8546716""","""CID4197715"""
-87.246475,23.599174,"""CNR2792953""","""CID3927266"""
-46.556423,16.882893,"""CNR6477826""","""CID4746370"""
-89.53397,24.796951,"""CNR1290286""","""CID8786879"""
-32.511322,11.443964,"""CNR1732927""","""CID5596152"""
-79.34258,-44.668278,"""CNR2208970""","""CID5618626"""
-50.574158,55.311993,"""CNR5666907""","""CID8483228"""
-30.957113,-3.7378964,"""CNR4685503""","""CID1293324"""
-61.34276,54.791965,"""CNR1774294""","""CID6752227"""
-86.81726,9.213876,"""CNR6447745""","""CID1766476"""
-70.26018,-43.772675,"""CNR4073619""","""CID2636372"""
-72.00231,-27.726112,"""CNR3776445""","""CID5604492"""
-99.96891,-0.45617664,"""CNR2282063""","""CID2086213"""
-71.90245,-20.23164,"""CNR9874279""","""CID7194028"""
-64.38937,17.495108,"""CNR7149782""","""CID6827903"""
-107.66064,6.0659127,"""CNR5733389""","""CID3749107"""
