idx1,idx2,distance,sample_count
467.0,974.0,7.718660454491748,2.0
5157.0,5166.0,7.71957777383,4.0
3661.0,3898.0,7.723341446349511,2.0
4658.0,4766.0,7.725341118416024,2.0
3869.0,4055.0,7.726263266890259,2.0
4559.0,5551.0,7.733366726559591,3.0
5148.0,5866.0,7.733840873650253,5.0
3094.0,5130.0,7.735049115057957,3.0
2140.0,5566.0,7.740025545669418,5.0
4253.0,4900.0,7.741094475383977,2.0
1114.0,1881.0,7.741855308051644,2.0
4338.0,4611.0,7.742008177324723,2.0
3276.0,3916.0,7.7476257241135205,2.0
3240.0,3569.0,7.749603268924167,2.0
4496.0,5831.0,7.750342362227681,3.0
2523.0,5268.0,7.753826663628204,4.0
186.0,5221.0,7.756532984587472,3.0
3664.0,5290.0,7.75727413032095,3.0
1704.0,2001.0,7.762680349300551,2.0
5320.0,5632.0,7.763456468225565,4.0
2103.0,3123.0,7.76476271642494,2.0
2824.0,2943.0,7.766037547516712,2.0
663.0,968.0,7.766892885817801,2.0
1070.0,5360.0,7.767254187137315,3.0
5045.0,5090.0,7.767643947119981,4.0
4113.0,5578.0,7.767869338268431,4.0
21.0,133.0,7.777601183700263,2.0
1131.0,5642.0,7.778417346725116,3.0
695.0,5752.0,7.7841988906521316,3.0
4346.0,5737.0,7.785622454609297,3.0
274.0,831.0,7.785671421308523,2.0
1018.0,4459.0,7.786519298845357,2.0
481.0,1015.0,7.79070803210612,2.0
4578.0,5244.0,7.790801233836857,3.0
1265.0,1557.0,7.79098963570234,2.0
1061.0,1979.0,7.7916116768891674,2.0
1876.0,4794.0,7.792546808681662,2.0
4022.0,4042.0,7.797533209878056,2.0
5472.0,6111.0,7.798943432342049,5.0
2147.0,5767.0,7.80230634405465,3.0
5552.0,5844.0,7.806748024871395,4.0
1185.0,1653.0,7.810198737927235,2.0
1452.0,1888.0,7.814332022530506,2.0
2434.0,5398.0,7.817175080898327,3.0
1989.0,5417.0,7.818757680711518,3.0
1731.0,1975.0,7.820756103679177,2.0
268.0,644.0,7.823313702454213,2.0
4047.0,4111.0,7.824765605072898,2.0
620.0,950.0,7.826628620292338,2.0
4555.0,5816.0,7.839526612383147,3.0
5102.0,5689.0,7.8467787715225805,4.0
1788.0,1882.0,7.8501438273038335,2.0
5333.0,5698.0,7.8506798813510885,4.0
62.0,259.0,7.851266404697952,2.0
3266.0,3361.0,7.852628499147173,2.0
2361.0,3015.0,7.857419814259425,2.0
1679.0,1785.0,7.8586311065630285,2.0
3504.0,5574.0,7.864635811961998,3.0
740.0,5967.0,7.865566757014454,3.0
3958.0,5373.0,7.866896883830658,3.0
483.0,671.0,7.868044204078521,2.0
2341.0,2692.0,7.868340905784591,2.0
74.0,5143.0,7.870116076493587,3.0
2365.0,3042.0,7.877197533573222,2.0
1548.0,5705.0,7.883443643324665,3.0
1326.0,1930.0,7.883995775329465,2.0
3597.0,5480.0,7.88468332602849,3.0
3188.0,5834.0,7.88664205005102,3.0
1695.0,1836.0,7.8872306838422634,2.0
4409.0,4931.0,7.888184152450345,2.0
4386.0,4894.0,7.888929421748183,2.0
1415.0,1595.0,7.890133686406552,2.0
427.0,635.0,7.890939386531126,2.0
3462.0,3533.0,7.896545021009773,2.0
1152.0,1583.0,7.899125858668292,2.0
4542.0,4791.0,7.899878008752027,2.0
3195.0,3232.0,7.900029515923802,2.0
4614.0,4796.0,7.901535657037014,2.0
13.0,415.0,7.902633512155391,2.0
3994.0,5099.0,7.907150853682085,3.0
1701.0,1755.0,7.909447225716935,2.0
3999.0,5981.0,7.913987940926145,3.0
4341.0,4889.0,7.917797484635054,2.0
383.0,392.0,7.9180836413684945,2.0
1864.0,5499.0,7.921498781531368,4.0
3397.0,3554.0,7.9219118298421325,2.0
4235.0,4624.0,7.931053105672562,2.0
5096.0,5709.0,7.938100439424885,4.0
3735.0,5821.0,7.938865068308228,4.0
471.0,795.0,7.939090174138241,2.0
3372.0,4122.0,7.939295073244578,2.0
2780.0,5765.0,7.940817877197435,3.0
775.0,5270.0,7.9409328329221545,3.0
956.0,5223.0,7.941125382347498,3.0
2392.0,2721.0,7.949081864159559,2.0
2774.0,3025.0,7.949254044761608,2.0
3242.0,3411.0,7.950584236668523,2.0
3418.0,3650.0,7.957767370504725,2.0
3226.0,3324.0,7.961201351558849,2.0
5372.0,5620.0,7.965818557783624,4.0
3359.0,3856.0,7.970612589095931,2.0
4926.0,6204.0,7.973525376591239,7.0
2653.0,5183.0,7.973991606790747,3.0
2700.0,5117.0,7.977468003034685,3.0
123.0,907.0,7.979273274495819,2.0
316.0,5747.0,7.980338909202166,4.0
459.0,978.0,7.982214018138841,2.0
4356.0,5724.0,7.983586898559349,4.0
2497.0,3081.0,7.983945128369476,2.0
3381.0,3811.0,7.984853468684306,2.0
3398.0,3487.0,7.998926068771147,2.0
4480.0,6022.0,8.00142590517756,3.0
3876.0,3943.0,8.00296448361366,2.0
1037.0,6347.0,8.003828659801664,3.0
2279.0,2635.0,8.006782838925925,2.0
5246.0,5517.0,8.007489916551977,4.0
1368.0,1942.0,8.007649161937078,2.0
4581.0,4684.0,8.008116087861096,2.0
2865.0,2944.0,8.01576542667709,2.0
664.0,5534.0,8.016737597910941,3.0
248.0,852.0,8.019625766379146,2.0
5380.0,5581.0,8.019841491852244,4.0
4734.0,4947.0,8.022551784327238,2.0
53.0,382.0,8.023001781333086,2.0
3918.0,4202.0,8.024310797376375,2.0
3880.0,4159.0,8.024926845861863,2.0
2946.0,2978.0,8.031274913821914,2.0
5548.0,5896.0,8.03352294924114,4.0
3082.0,5545.0,8.03456115750135,3.0
589.0,741.0,8.035714792873671,2.0
2097.0,2973.0,8.035804970204188,2.0
4361.0,4403.0,8.03877503099619,2.0
2033.0,2036.0,8.040505916603852,2.0
3203.0,3326.0,8.04431292337157,2.0
3417.0,5400.0,8.047095244602843,3.0
2417.0,2440.0,8.04721767964462,2.0
5293.0,5611.0,8.047380267218118,5.0
3199.0,4208.0,8.04994001352637,2.0
1838.0,1960.0,8.050825137034701,2.0
4502.0,4694.0,8.051057092813014,2.0
3413.0,5055.0,8.051816133469037,3.0
3575.0,3925.0,8.05394112283979,2.0
2199.0,2758.0,8.06145532881623,2.0
2460.0,2728.0,8.062892077330137,2.0
5164.0,5856.0,8.063242568984844,5.0
1533.0,5838.0,8.069624837972446,4.0
4755.0,6152.0,8.074337728426553,3.0
291.0,450.0,8.075960463247274,2.0
3429.0,5921.0,8.078648865641936,3.0
1943.0,5754.0,8.07893480359498,3.0
2011.0,6299.0,8.08085563888963,3.0
2912.0,6271.0,8.082963237573171,4.0
3514.0,4021.0,8.085299164817624,2.0
5382.0,5602.0,8.094530909778426,4.0
5617.0,5894.0,8.09824614883178,5.0
5577.0,5797.0,8.102648173847149,4.0
410.0,668.0,8.102685024258914,2.0
1024.0,5639.0,8.105050382270683,4.0
1090.0,1825.0,8.108515882039516,2.0
99.0,5807.0,8.109345984526485,4.0
5204.0,5980.0,8.110420125594228,4.0
2663.0,5826.0,8.115786486048384,3.0
1708.0,5457.0,8.119006957390376,3.0
230.0,5860.0,8.119713838646744,3.0
2190.0,3137.0,8.127879628992801,2.0
564.0,5459.0,8.131827614241,4.0
1564.0,1574.0,8.134800870995909,2.0
1717.0,5781.0,8.135457205505718,3.0
3066.0,6165.0,8.137210623314873,5.0
115.0,827.0,8.139761188744641,2.0
1151.0,1523.0,8.141009951535791,2.0
2573.0,5508.0,8.147990194659453,3.0
5671.0,5830.0,8.148627474002724,6.0
5214.0,5755.0,8.150390667256808,4.0
225.0,485.0,8.152918311831392,2.0
2570.0,6279.0,8.153082466968971,5.0
913.0,5412.0,8.154477520160345,3.0
119.0,6114.0,8.155138026236443,3.0
2227.0,2520.0,8.16041611895771,2.0
735.0,5466.0,8.16116871930588,4.0
2685.0,5007.0,8.162648094326155,3.0
1573.0,5742.0,8.162762474976438,3.0
2971.0,5191.0,8.164433724555332,3.0
709.0,908.0,8.16681522872873,2.0
3343.0,5404.0,8.167394440331952,3.0
4387.0,4873.0,8.170292887547449,2.0
797.0,6064.0,8.170887972082921,4.0
1440.0,1515.0,8.176067696282468,2.0
3168.0,3315.0,8.180531798424258,2.0
4901.0,5446.0,8.184680845542044,3.0
2145.0,2727.0,8.193215933811455,2.0
5260.0,5305.0,8.213242245830338,4.0
2408.0,2709.0,8.215584335044005,2.0
3576.0,4041.0,8.216030619504195,2.0
3614.0,3691.0,8.21830668200291,2.0
2766.0,3104.0,8.218649749148078,2.0
5547.0,5667.0,8.221686642352038,5.0
555.0,5225.0,8.223816543287134,3.0
5684.0,5746.0,8.224316194970283,7.0
3817.0,3877.0,8.226621561618181,2.0
3382.0,5676.0,8.227640110667963,3.0
68.0,5852.0,8.229333866605089,3.0
823.0,936.0,8.230149498960007,2.0
4062.0,5851.0,8.230749006656003,3.0
3589.0,5558.0,8.233921657098866,3.0
5010.0,5636.0,8.235987550664708,4.0
4551.0,4663.0,8.236563652152297,2.0
1.0,231.0,8.237159484263712,2.0
1628.0,5253.0,8.24006254858018,4.0
4073.0,4127.0,8.240498912938053,2.0
2111.0,2255.0,8.241232458169248,2.0
3506.0,4081.0,8.243856395152488,2.0
280.0,6000.0,8.243916754573256,3.0
2405.0,2548.0,8.246553633605316,2.0
4854.0,4908.0,8.249115448626423,2.0
1938.0,5092.0,8.255033085258267,3.0
3773.0,4107.0,8.25560127614737,2.0
5693.0,5884.0,8.2610697349076,5.0
4467.0,4546.0,8.267994900414752,2.0
412.0,820.0,8.26949853941944,2.0
2769.0,2937.0,8.269713817078866,2.0
3423.0,3528.0,8.270212415564911,2.0
1550.0,5198.0,8.271450473767283,3.0
5890.0,5987.0,8.271883296193598,5.0
5228.0,6015.0,8.274629873540212,6.0
1183.0,6020.0,8.27477065248747,3.0
2219.0,2329.0,8.276358524511314,2.0
2955.0,3027.0,8.278172716603219,2.0
1176.0,1282.0,8.278197326314142,2.0
1913.0,5274.0,8.283000086555825,3.0
2470.0,2626.0,8.284089176895533,2.0
5363.0,5483.0,8.286239815173552,4.0
4487.0,6203.0,8.287622423206656,4.0
3379.0,3814.0,8.28785615942688,2.0
3931.0,4043.0,8.289337300164533,2.0
5419.0,5863.0,8.29734820807591,5.0
1325.0,2054.0,8.298616957878236,2.0
5723.0,6057.0,8.300653664931767,6.0
2287.0,5612.0,8.301556693567774,3.0
2984.0,5470.0,8.303123584487288,4.0
4044.0,5660.0,8.30352044513237,3.0
3497.0,5153.0,8.309841590872148,3.0
1410.0,1696.0,8.31027132453174,2.0
2833.0,3009.0,8.31164008838421,2.0
3373.0,5912.0,8.312154535360472,3.0
5568.0,5575.0,8.31349659093786,4.0
660.0,781.0,8.314450613555984,2.0
934.0,6080.0,8.328692053116972,3.0
2286.0,2415.0,8.328868585980715,2.0
1262.0,1334.0,8.33077631855579,2.0
1477.0,6067.0,8.334630947065095,4.0
1674.0,2044.0,8.336181054961555,2.0
375.0,800.0,8.336810390706733,2.0
3873.0,3992.0,8.342435880077025,2.0
1238.0,1360.0,8.342538293985355,2.0
5062.0,5898.0,8.349244842246726,4.0
3387.0,4186.0,8.349499163297743,2.0
61.0,453.0,8.351361357459208,2.0
3645.0,6011.0,8.35650953592433,3.0
4547.0,4717.0,8.358364411300947,2.0
4221.0,5775.0,8.360137860579623,3.0
389.0,1023.0,8.365818714414576,2.0
3249.0,3948.0,8.368864559446692,2.0
675.0,697.0,8.371455068868972,2.0
295.0,472.0,8.373958442735194,2.0
4640.0,5665.0,8.37784203993858,5.0
2678.0,2903.0,8.380081903867406,2.0
4328.0,4925.0,8.385851414783199,2.0
3813.0,4026.0,8.386076095090434,2.0
4745.0,5941.0,8.386699691594144,3.0
278.0,5924.0,8.406230987531007,4.0
3039.0,5951.0,8.407426030888688,3.0
2216.0,3072.0,8.409788953866398,2.0
2638.0,5332.0,8.411871814839945,3.0
3872.0,4219.0,8.416666795218598,2.0
4427.0,5857.0,8.420357582826211,3.0
292.0,640.0,8.423112459601187,2.0
4408.0,6055.0,8.423623238935336,3.0
887.0,5853.0,8.42387550112127,4.0
2540.0,3101.0,8.423916019774326,2.0
5343.0,6119.0,8.426604480889168,5.0
4317.0,4743.0,8.429155717861121,2.0
1225.0,2082.0,8.430144498121058,2.0
4240.0,4577.0,8.431651214619704,2.0
4279.0,5265.0,8.432771610814088,3.0
1275.0,1907.0,8.433284614474116,2.0
3245.0,3336.0,8.434927290326705,2.0
5477.0,5500.0,8.436468675068408,6.0
2058.0,2576.0,8.439880349249233,2.0
2328.0,2837.0,8.440020323096821,2.0
373.0,461.0,8.441706590635507,2.0
1147.0,5462.0,8.449011097157205,3.0
3570.0,4164.0,8.453462003483025,2.0
11.0,840.0,8.455039027209647,2.0
3327.0,5686.0,8.457164736589274,3.0
456.0,5670.0,8.45716885771764,3.0
3475.0,5406.0,8.457353396263041,3.0
1610.0,1664.0,8.457879180424655,2.0
2382.0,5977.0,8.458626512323297,3.0
2968.0,3121.0,8.458703483459797,2.0
362.0,724.0,8.461380050612572,2.0
5216.0,5496.0,8.466017716392894,4.0
982.0,6106.0,8.466238456249707,3.0
3541.0,3945.0,8.474890042399922,2.0
4420.0,4633.0,8.47545261518064,2.0
2231.0,2522.0,8.479030572830759,2.0
270.0,1056.0,8.48035676935911,2.0
790.0,5662.0,8.484784406317267,3.0
289.0,605.0,8.487114293929357,2.0
5606.0,5793.0,8.488290216459625,6.0
1106.0,1538.0,8.488905984495592,2.0
32.0,923.0,8.491093196886343,2.0
1933.0,1955.0,8.493116752191336,2.0
1149.0,5516.0,8.49532053481116,3.0
2355.0,2707.0,8.497337617361925,2.0
2099.0,2357.0,8.49748360118185,2.0
2385.0,3012.0,8.50768104549012,2.0
2100.0,5766.0,8.50858995480202,3.0
1154.0,5595.0,8.514785949950703,3.0
4339.0,4863.0,8.515213757095953,2.0
1657.0,1683.0,8.528377679805459,2.0
1333.0,5537.0,8.529721157424916,3.0
1342.0,5979.0,8.529735545252036,4.0
1388.0,1896.0,8.533098682235053,2.0
2055.0,6009.0,8.533271096643713,4.0
2499.0,5254.0,8.543726393408923,3.0
608.0,6342.0,8.551145617699406,3.0
1950.0,6087.0,8.55403616017849,3.0
1947.0,1971.0,8.555063140233788,2.0
2603.0,5298.0,8.563454140999362,4.0
3402.0,5387.0,8.565649557493732,3.0
3715.0,5650.0,8.566530422678705,3.0
2473.0,2982.0,8.571165404784326,2.0
2562.0,3126.0,8.57138837903759,2.0
497.0,5527.0,8.57298620893256,3.0
1514.0,5100.0,8.576614229697112,3.0
625.0,6191.0,8.57783278571434,4.0
1267.0,5560.0,8.578629045914079,3.0
3178.0,3202.0,8.585091612985089,2.0
1750.0,1783.0,8.587912929426986,2.0
2283.0,5996.0,8.591262335611326,4.0
5420.0,6192.0,8.59163478245449,4.0
619.0,5995.0,8.59190829884187,4.0
4091.0,5388.0,8.593606162036158,3.0
2346.0,5546.0,8.595132816727725,4.0
2130.0,2386.0,8.60147939342063,2.0
480.0,3950.0,8.602160350267754,2.0
3238.0,5444.0,8.602592486308032,3.0
3291.0,3825.0,8.60452580048934,2.0
4716.0,5943.0,8.608754501618778,3.0
4320.0,4750.0,8.611639182108442,2.0
2559.0,5346.0,8.61266061070524,3.0
4643.0,5744.0,8.614400397313467,3.0
4693.0,5586.0,8.616316645897951,3.0
4170.0,4227.0,8.618500072267102,2.0
2762.0,6210.0,8.620075184192201,3.0
69.0,5230.0,8.62140619341163,3.0
1089.0,1813.0,8.622158543458493,2.0
1766.0,1861.0,8.622701800459904,2.0
3530.0,5485.0,8.625092175465808,3.0
1389.0,5666.0,8.628775836830643,4.0
3513.0,6177.0,8.62880758997441,3.0
5294.0,5479.0,8.629073324359643,5.0
4679.0,4903.0,8.633431630619805,2.0
5423.0,5786.0,8.634768979995085,6.0
665.0,942.0,8.63625619578298,2.0
1652.0,1959.0,8.637230663100695,2.0
2490.0,5722.0,8.638739690157957,3.0
5507.0,6063.0,8.639385766697774,5.0
634.0,5600.0,8.639961827664767,3.0
5189.0,5622.0,8.641760183633634,4.0
4083.0,4174.0,8.644913017526994,2.0
4722.0,4991.0,8.647241872692115,2.0
2641.0,5299.0,8.650470782015839,3.0
517.0,653.0,8.653255461006388,2.0
2861.0,6031.0,8.653607350045732,4.0
5955.0,6287.0,8.654231544505286,5.0
880.0,6469.0,8.655403276052638,5.0
4469.0,5257.0,8.658552197869241,3.0
442.0,6369.0,8.659440985584556,5.0
5873.0,6232.0,8.66462617487121,5.0
4378.0,4395.0,8.665453847444011,2.0
3435.0,3904.0,8.667931497143742,2.0
698.0,960.0,8.670101920297771,2.0
1740.0,5646.0,8.671140439969538,3.0
276.0,966.0,8.67243564308628,2.0
3775.0,6146.0,8.673470741610995,4.0
1160.0,1732.0,8.676658046385313,2.0
682.0,5947.0,8.682752450022695,3.0
272.0,728.0,8.683924104800003,2.0
5393.0,5520.0,8.691613670645577,4.0
2360.0,2907.0,8.69442301593733,2.0
1517.0,5779.0,8.695105292319745,3.0
1830.0,6251.0,8.702401350993403,3.0
699.0,945.0,8.704019467129736,2.0
995.0,6108.0,8.705472187659845,4.0
3649.0,5759.0,8.705755239932481,4.0
1296.0,5637.0,8.70596120446274,3.0
3261.0,3566.0,8.707484527403569,2.0
515.0,565.0,8.707605451872114,2.0
2664.0,5240.0,8.721940885088491,3.0
2313.0,2699.0,8.722582394951424,2.0
2524.0,2940.0,8.723768653275927,2.0
4573.0,4874.0,8.724276991111692,2.0
2192.0,2363.0,8.726940085291886,2.0
2362.0,2719.0,8.729520290771177,2.0
3762.0,3798.0,8.734006530855618,2.0
18.0,320.0,8.740665361414031,2.0
1920.0,6088.0,8.742049412478123,3.0
3169.0,3807.0,8.74456542132574,2.0
2611.0,2878.0,8.748893532474645,2.0
1516.0,2090.0,8.755065497982983,2.0
2639.0,3064.0,8.756989229081105,2.0
432.0,1042.0,8.75736136014916,2.0
3897.0,5553.0,8.762458157509435,3.0
5283.0,5824.0,8.762503063028884,4.0
2862.0,2879.0,8.762569893601956,2.0
3938.0,5985.0,8.765186703439904,3.0
143.0,717.0,8.772062479811181,2.0
4266.0,4654.0,8.77223416884837,2.0
2818.0,3116.0,8.773080783831777,2.0
12.0,917.0,8.775182766749463,2.0
2737.0,2989.0,8.780360800309131,2.0
1381.0,1637.0,8.781619587722842,2.0
2018.0,4966.0,8.783214191540802,2.0
628.0,6233.0,8.785744824515492,3.0
3892.0,4010.0,8.794067134213634,2.0
3607.0,4003.0,8.795759040745477,2.0
79.0,5585.0,8.7975214195406,3.0
734.0,6356.0,8.803784340196598,4.0
3967.0,6050.0,8.80821611045572,5.0
5634.0,6047.0,8.808647905776382,6.0
4702.0,4877.0,8.816403043287622,2.0
3198.0,5729.0,8.81872663787909,3.0
5695.0,6140.0,8.820329541549464,6.0
2554.0,2637.0,8.82268259539453,2.0
2527.0,2730.0,8.824162801007299,2.0
5716.0,6002.0,8.824374740629285,4.0
4458.0,4758.0,8.82445466145991,2.0
3737.0,5843.0,8.825446762970474,3.0
1251.0,1305.0,8.826423237873735,2.0
5237.0,6007.0,8.829362091419284,6.0
2616.0,2657.0,8.830112630815767,2.0
561.0,712.0,8.83209371578933,2.0
678.0,805.0,8.838017833371781,2.0
3192.0,3433.0,8.8391411635441,2.0
2941.0,5592.0,8.839285243806968,3.0
5461.0,6051.0,8.844259977621675,5.0
1513.0,6092.0,8.84702116268687,5.0
343.0,828.0,8.8470246428232,2.0
1273.0,6493.0,8.847802663649663,4.0
4030.0,4103.0,8.849634710808095,2.0
2787.0,6016.0,8.852983239089797,5.0
3588.0,3671.0,8.856408189903624,2.0
2352.0,2906.0,8.858878318280617,2.0
5682.0,6095.0,8.859566307392223,6.0
3220.0,5757.0,8.866408551388842,4.0
3658.0,3708.0,8.871833441167071,2.0
3273.0,3463.0,8.872339396852311,2.0
1169.0,5871.0,8.873995793272645,3.0
4831.0,6048.0,8.883076443566306,4.0
5424.0,6160.0,8.890993425321627,5.0
4507.0,5883.0,8.895351123490608,3.0
3130.0,3152.0,8.896507169982298,2.0
1313.0,6329.0,8.898731605031914,3.0
4152.0,5455.0,8.904127018600706,3.0
3306.0,6485.0,8.907411586543942,3.0
2904.0,3008.0,8.914884994130817,2.0
2832.0,6122.0,8.916670322099911,5.0
4242.0,5963.0,8.917725726160711,3.0
3809.0,3888.0,8.919199789354815,2.0
184.0,5648.0,8.928323652426908,3.0
3088.0,5112.0,8.929522241132865,3.0
5288.0,5432.0,8.930569392292742,5.0
317.0,5972.0,8.93071646742362,3.0
4462.0,4465.0,8.930866825114647,2.0
5815.0,6277.0,8.9308930462359,4.0
3079.0,6615.0,8.933103858155242,4.0
3380.0,3689.0,8.934491715748754,2.0
240.0,285.0,8.935142008076218,2.0
3338.0,3370.0,8.940138989314992,2.0
3477.0,4056.0,8.943466532744216,2.0
3500.0,5306.0,8.944010958827851,3.0
4648.0,4674.0,8.949414641686783,2.0
5618.0,6384.0,8.951521153979215,4.0
895.0,979.0,8.953287120323424,2.0
701.0,1034.0,8.95552806964282,2.0
5178.0,6488.0,8.955776109396885,8.0
154.0,997.0,8.959323756258367,2.0
1430.0,1598.0,8.963919517572421,2.0
1317.0,1438.0,8.967162337182407,2.0
3879.0,3953.0,8.978616247528166,2.0
1735.0,2908.0,8.978846202833742,2.0
4490.0,4596.0,8.981328911055185,2.0
4239.0,4678.0,8.985146613263597,2.0
1356.0,1716.0,8.985723877323263,2.0
1285.0,6332.0,8.987019664924379,3.0
4388.0,6379.0,8.98703787989054,5.0
1537.0,1719.0,8.993562580133176,2.0
2853.0,4396.0,8.994033584522077,2.0
2128.0,2669.0,9.0034845290646,2.0
3191.0,3670.0,9.008687493549385,2.0
2854.0,6578.0,9.011710882668964,3.0
4237.0,4671.0,9.011787520083752,2.0
6221.0,6606.0,9.014245895568889,6.0
5313.0,5814.0,9.01432142752527,4.0
1555.0,1655.0,9.016472842862798,2.0
106.0,482.0,9.017755673627477,2.0
2645.0,5219.0,9.020082981100689,3.0
326.0,6085.0,9.024695458973524,3.0
495.0,994.0,9.032111338419266,2.0
3781.0,5901.0,9.03629851762913,3.0
5855.0,6280.0,9.040183792453522,5.0
2785.0,6537.0,9.042494830495325,4.0
2786.0,2961.0,9.042521808989077,2.0
1012.0,5429.0,9.047213752074875,3.0
1677.0,5529.0,9.05056483920713,3.0
4688.0,6339.0,9.05876633032808,3.0
4245.0,4263.0,9.061578396895369,2.0
2261.0,3111.0,9.062249992702707,2.0
5304.0,5502.0,9.06344359708436,5.0
958.0,1010.0,9.068275529840486,2.0
279.0,849.0,9.069805993015127,2.0
2660.0,2923.0,9.0701447158038,2.0
4803.0,5936.0,9.071238019988114,3.0
1138.0,2071.0,9.077354381205604,2.0
4783.0,4932.0,9.079171982235122,2.0
2191.0,2316.0,9.079542400009949,2.0
2445.0,2496.0,9.08057171441844,2.0
4049.0,6281.0,9.08542935880186,4.0
506.0,2263.0,9.08660594792288,2.0
3491.0,5264.0,9.09046822065305,3.0
2542.0,3010.0,9.090639471686355,2.0
2131.0,6772.0,9.091403180491161,4.0
339.0,1058.0,9.094308230898891,2.0
2376.0,6283.0,9.098783718949893,5.0
1996.0,5949.0,9.099495759610836,3.0
104.0,6121.0,9.103772197994745,3.0
4569.0,4747.0,9.112573781980881,2.0
474.0,6685.0,9.11584249398025,3.0
2353.0,2442.0,9.116474789836246,2.0
5556.0,5992.0,9.122866143998678,4.0
1860.0,5997.0,9.123435295968111,3.0
4476.0,5024.0,9.12454948994502,3.0
4759.0,4806.0,9.12519991467328,2.0
4308.0,5339.0,9.130069332206185,3.0
4112.0,6118.0,9.131959699916798,3.0
2976.0,5170.0,9.132778237322555,3.0
889.0,1017.0,9.134594389107281,2.0
4847.0,4965.0,9.134970350537248,2.0
2217.0,5353.0,9.135815861202612,4.0
5549.0,5701.0,9.136686205123775,4.0
3556.0,6132.0,9.142498004999354,3.0
814.0,4415.0,9.144916935454905,2.0
4074.0,6102.0,9.149086301283326,4.0
5395.0,5842.0,9.156171652414038,5.0
4140.0,5011.0,9.158361452264586,3.0
97.0,191.0,9.158940722324894,2.0
2157.0,2164.0,9.161412761851457,2.0
4902.0,5758.0,9.161908658234312,3.0
2370.0,3155.0,9.165249236147758,2.0
3187.0,3197.0,9.165652676027861,2.0
2201.0,2295.0,9.168113157429138,2.0
1252.0,1439.0,9.17006718722118,2.0
2319.0,6066.0,9.176514484696673,3.0
425.0,6090.0,9.180695937384773,5.0
1375.0,6110.0,9.18112209451803,3.0
5869.0,6059.0,9.185491167709415,7.0
642.0,707.0,9.18955386458472,2.0
677.0,937.0,9.193718894586203,2.0
2979.0,5596.0,9.198865953703937,4.0
5084.0,6363.0,9.204481298219779,6.0
2229.0,3048.0,9.207471029150318,2.0
2153.0,5255.0,9.209816728796335,3.0
2396.0,2872.0,9.213292858248948,2.0
5212.0,5897.0,9.213615034067718,4.0
4642.0,4970.0,9.214323953959003,2.0
1998.0,5907.0,9.217113791323971,3.0
5066.0,6522.0,9.224441712712895,5.0
5188.0,5197.0,9.227119538177522,4.0
5301.0,5661.0,9.227569323198892,6.0
4505.0,4706.0,9.230714693980877,2.0
4725.0,5756.0,9.231077879672823,3.0
4314.0,5544.0,9.231816579915478,3.0
2241.0,6303.0,9.231906254323285,4.0
1934.0,6242.0,9.233928288527588,5.0
4609.0,4879.0,9.239952826641765,2.0
5371.0,5859.0,9.243982342188312,5.0
1527.0,5427.0,9.249757851342839,3.0
803.0,854.0,9.25113166174656,2.0
4451.0,4656.0,9.263958100422068,2.0
2374.0,3059.0,9.267359635807027,2.0
4123.0,6416.0,9.270435326172107,3.0
4516.0,6162.0,9.271713722591498,5.0
2931.0,2949.0,9.272203194100754,2.0
2242.0,6100.0,9.274045175764961,3.0
5469.0,5736.0,9.275203964785975,6.0
4405.0,6479.0,9.283657779312689,4.0
5032.0,6311.0,9.28447317268873,4.0
5375.0,6190.0,9.288367961349891,5.0
5610.0,6060.0,9.298323064780963,4.0
2486.0,3151.0,9.302903879078343,2.0
1204.0,1561.0,9.303427964550282,2.0
4530.0,4917.0,9.305564716210581,2.0
1046.0,5697.0,9.307176156669271,3.0
3193.0,4142.0,9.30783656952543,2.0
212.0,715.0,9.311965747172051,2.0
4869.0,4990.0,9.313868827904423,2.0
44.0,591.0,9.314776442971302,2.0
2265.0,6474.0,9.316162088383392,3.0
3333.0,3845.0,9.317477224439767,2.0
5700.0,6515.0,9.31845716942723,4.0
1063.0,1787.0,9.31924244910821,2.0
2223.0,3024.0,9.324585450936818,2.0
1616.0,6274.0,9.334681346175236,3.0
323.0,341.0,9.338587361522517,2.0
1077.0,2009.0,9.34411485658889,2.0
4456.0,5817.0,9.34754765244705,3.0
1549.0,5948.0,9.349979665446163,3.0
306.0,331.0,9.353699211983917,2.0
2260.0,5748.0,9.354738709961742,3.0
834.0,5202.0,9.362176184480711,3.0
4762.0,4999.0,9.365704306012438,2.0
1714.0,6472.0,9.378465620154763,5.0
4370.0,6523.0,9.385941472311432,3.0
165.0,746.0,9.387980015240638,2.0
3405.0,5454.0,9.39268191752187,4.0
3091.0,5598.0,9.392773175824969,3.0
4255.0,4601.0,9.39286768535464,2.0
4807.0,4857.0,9.400733460986642,2.0
3635.0,6175.0,9.401469844745948,4.0
2733.0,6212.0,9.402728577862742,7.0
1100.0,1806.0,9.403679611370364,2.0
540.0,5931.0,9.403812258634359,3.0
1141.0,1707.0,9.416907176827786,2.0
91.0,6487.0,9.418415194706677,6.0
3159.0,3900.0,9.420215710690137,2.0
3672.0,6189.0,9.426535329462661,3.0
1144.0,6622.0,9.428335612133163,3.0
556.0,822.0,9.42875926932824,2.0
5211.0,5526.0,9.431706331131457,4.0
2747.0,2860.0,9.434108389679006,2.0
1358.0,1759.0,9.43827377789315,2.0
